"id"	"source_hash"	"old_translation"	"new_translation"	"reason"	"independent_review"	"reviewer"	"initial_new_translation"	"review_notes"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/text/0/text"	"sha256:2da90422464c9505bcc9c34be091b9ba8d4a6c84e7bbe423b85f90e022448172"	"Используя магию насосов и жидкостей, Вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"SHARED_CATALOG_PROPAGATION"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/0/text"	"sha256:7fa30eb16c386104b2459d26b1bcbff7d576ca8572679a792c48d21aa4933f69"	"Возможно, с помощью этих улучшений Вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие Вы выберете, зависит только от Вас."	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"SHARED_CATALOG_PROPAGATION"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/1/text"	"sha256:62c4863916bceff9cd57d797b2c9a7552dbf567f0de878a74db7b4dbe77b4fde"	"Эти улучшения могут расширить возможности вашего оружия, увеличить урон, наносимый вами в целом, конкретным мобам или и тем, и другим. Выбор за Вами."	"Эти улучшения могут раскрыть потенциал оружия ближнего боя, увеличить общий урон, урон по определённым мобам или и то и другое. Выбор за вами."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Эти улучшения могут раскрыть потенциал оружия ближнего боя, увеличить общий урон, урон по определённым мобам или и то и другое. Выбор за вами."	"SHARED_CATALOG_PROPAGATION"
"mantle-book:tconstruct:tinkers_gadgetry:exploration/grass_seeds.json:/text/0/text"	"sha256:49bff5d976a080b96315a4b573e6c85044e98d6905014d938fb3bacbdb76c4db"	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы Вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, Вы можете получить всю флору островов, ни разу не побывав на одном из них."	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, вы можете получить всю флору островов, ни разу не побывав на одном из них."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Иногда, исследуя подземелья или крепости в Незере, я находил в сундуках слизневые семена. Я не знаю их происхождения, но если посадить их на обычный или слизневый дёрн, получится слизневый дёрн такого же качества, как если бы вы пересадили его с одного из островов. Я также видел в этих сундуках слизневые саженцы, так что, возможно, вы можете получить всю флору островов, ни разу не побывав на одном из них."	"SHARED_CATALOG_PROPAGATION"
"mantle-book:tconstruct:tinkers_gadgetry:gadgets/piggybackpack.json:/text/0/text"	"sha256:bfb21f54bed5a3043ff5ddb6f4598ada981af81884a5212b20fbcbbefb8a399a"	"Используя свино-рюкзак на мобе, вы можете поднять его, чтобы он прокатился на Вас, что идеально подходит, когда ваша свинья устает во время долгих путешествий. В них также удобно подбрасывать монстров в плавильню. Я успешно носил до 3 свин-рюкзаков одновременно, хотя с таким количеством наездников трудно ходить."	"Свино-рюкзак позволяет поднять моба и посадить его себе на спину — удобно, когда свинья устала в долгом пути. В такие рюкзаки также удобно бросать монстров в плавильню. Мне удавалось носить до трёх свино-рюкзаков сразу, хотя ходить с таким количеством седоков непросто."	"Неверное управление «используя ... на мобе» и неестественная фраза."	"APPROVED"	"/root/checkpoint12_second_review"	"Свино-рюкзак позволяет поднять моба и посадить его себе на спину — удобно, когда свинья устала в долгом пути. В такие рюкзаки также удобно бросать монстров в плавильню. Мне удавалось носить до трёх свино-рюкзаков сразу, хотя ходить с таким количеством седоков непросто."	"SHARED_CATALOG_PROPAGATION"
"block:block.botania.potted_spectranthemum"	"sha256:b80dabce59c857ba53b203e80a7249c5e3e07c4d596ae8807a5b718272e7ea8c"	"Cпектрантема в горшке"	"Спектрантема в горшке"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектрантема в горшке"	"SECOND_LANGUAGE_REVIEW"
"block:block.botania.potted_spectrolus"	"sha256:c154357253e1bb17905308ee4fd6004d311ff01a27104fe345e3bf57193bcf41"	"Cпектролис в горшке"	"Спектролис в горшке"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектролис в горшке"	"SECOND_LANGUAGE_REVIEW"
"block:block.botania.spectranthemum"	"sha256:debb521f2653d70f4d83da65e25e6edda8314ef6e78c15316a31e5cd6a7dc1a2"	"Cпектрантема"	"Спектрантема"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектрантема"	"SECOND_LANGUAGE_REVIEW"
"block:block.botania.spectrolus"	"sha256:578365a70a90eaafe9f3739d90dfee01dfd6bfc81aa50d47f79104082e7ff9b8"	"Cпектролис"	"Спектролис"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектролис"	"SECOND_LANGUAGE_REVIEW"
"block:block.immersiveengineering.deepslate_ore_silver"	"sha256:8c624dc88e7b9a0d9bcd8ec05034d4be2132fa518b009511aeaadf1dc2fc79f3"	"Серебреносный глубинный сланец"	"Сереброносный глубинный сланец"	"Нарушена единая естественная форма названия руды в соседнем семействе."	"APPROVED"	"/root/checkpoint12_second_review"	"Сереброносный глубинный сланец"	"SECOND_LANGUAGE_REVIEW"
"block:block.immersiveengineering.lightning_rod"	"sha256:5d907e09f9c22fec429d7e0e83ddf443cd4f6d0204328c3d7203456032a48dab"	"Молниетвод"	"Молниеотвод"	"В названии пропущена буква «е»."	"APPROVED"	"/root/checkpoint12_second_review"	"Молниеотвод"	"SECOND_LANGUAGE_REVIEW"
"item:item.advanced_ae.adv_pattern_provider_part"	"sha256:4b174a05968e8ea1c73782fb263ae0b8833f8a498ca6cc8fd8f90dea905cb944"	"Расширенный поставщик расширенных шаблонов"	"Продвинутый поставщик расширенных шаблонов"	"Устранён неестественный повтор «расширенный»."	"APPROVED"	"/root/checkpoint12_second_review"	"Продвинутый поставщик расширенных шаблонов"	"SECOND_LANGUAGE_REVIEW"
"item:block.botania.spectranthemum"	"sha256:debb521f2653d70f4d83da65e25e6edda8314ef6e78c15316a31e5cd6a7dc1a2"	"Cпектрантема"	"Спектрантема"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектрантема"	"SECOND_LANGUAGE_REVIEW"
"item:block.botania.spectrolus"	"sha256:578365a70a90eaafe9f3739d90dfee01dfd6bfc81aa50d47f79104082e7ff9b8"	"Cпектролис"	"Спектролис"	"Латинская C подменяет кириллическую «С»."	"APPROVED"	"/root/checkpoint12_second_review"	"Спектролис"	"SECOND_LANGUAGE_REVIEW"
"item:item.botania.manaweave_boots"	"sha256:c19ff056a6fd213a5da5d913d0f7679ea092834cf87d655829dc4bbb7da892ac"	"Манатканные cапоги"	"Манатканные сапоги"	"Латинская c подменяет кириллическую «с»."	"APPROVED"	"/root/checkpoint12_second_review"	"Манатканные сапоги"	"SECOND_LANGUAGE_REVIEW"
"item:item.botania.pattern_1_2"	"sha256:207badc4e69f86d03b1365fd6b05326713520f0efdc2064ac5acad3905d7d058"	"Шаблон создания «№3 —1x2»"	"Шаблон создания «№3 — 1x2»"	"После тире пропущен пробел в UI-подписи."	"APPROVED"	"/root/checkpoint12_second_review"	"Шаблон создания «№3 — 1x2»"	"SECOND_LANGUAGE_REVIEW"
"item:block.immersiveengineering.deepslate_ore_silver"	"sha256:8c624dc88e7b9a0d9bcd8ec05034d4be2132fa518b009511aeaadf1dc2fc79f3"	"Серебреносный глубинный сланец"	"Сереброносный глубинный сланец"	"Нарушена единая естественная форма названия руды в соседнем семействе."	"APPROVED"	"/root/checkpoint12_second_review"	"Сереброносный глубинный сланец"	"SECOND_LANGUAGE_REVIEW"
"item:block.immersiveengineering.lightning_rod"	"sha256:5d907e09f9c22fec429d7e0e83ddf443cd4f6d0204328c3d7203456032a48dab"	"Молниетвод"	"Молниеотвод"	"В названии пропущена буква «е»."	"APPROVED"	"/root/checkpoint12_second_review"	"Молниеотвод"	"SECOND_LANGUAGE_REVIEW"
"item:item.mekanism.raw_lead"	"sha256:7d1507ad7f4c2f76a17059759d3cff80e47768805ab20ce40c09dcde942ba3dc"	"Рудной свинец"	"Рудный свинец"	"Название выбивается из семейства одноимённых материалов и использует ненормативную форму прилагательного."	"APPROVED"	"/root/checkpoint12_second_review"	"Рудный свинец"	"SECOND_LANGUAGE_REVIEW"
