id	source_hash	old_translation	new_translation	reason	independent_review	reviewer	initial_new_translation	review_notes
block:block.neapolitan.black_banana_candle_cake	sha256:fceea946a3ae6abb204cf116f45c71ef40819bf2c96ec493a0f89d7f5860fd66	Банановый торт c чёрной свечой	Банановый торт с чёрной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с чёрной свечой	APPROVED_AS_IS
block:block.neapolitan.black_chocolate_candle_cake	sha256:943debdbbd4d6762061fdbba5a846b09ce910d1fa4bf0c32c1989e54878b9717	Шоколадный торт c чёрной свечой	Шоколадный торт с чёрной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с чёрной свечой	APPROVED_AS_IS
block:block.neapolitan.black_mint_candle_cake	sha256:0c506429d79818b9395992e1a1206007046ddc94856c39a1982af8041353e91e	Мятный торт c чёрной свечой	Мятный торт с чёрной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с чёрной свечой	APPROVED_AS_IS
block:block.neapolitan.black_strawberry_candle_cake	sha256:d0a5251fe40c57bdbf5cd32f7fae5ffbdf9c668cb133477c7adffe0f987d0062	Клубничный торт c чёрной свечой	Клубничный торт с чёрной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с чёрной свечой	APPROVED_AS_IS
block:block.neapolitan.black_vanilla_candle_cake	sha256:0355a43230947cfa379eafaa7f2d3ff19cd44b54ae2e59f028ffdd931459bde6	Ванильный торт c чёрной свечой	Ванильный торт с чёрной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с чёрной свечой	APPROVED_AS_IS
block:block.neapolitan.blue_adzuki_candle_cake	sha256:e7e0bd7775d08054be8f48b985c5a7f7cc08c1784d3f61089b6005dfdf801da0	Адзуковый торт c синей свечой	Адзуковый торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.blue_banana_candle_cake	sha256:d6955461f48248543f56835e346b7b9e3ece31f560f5720649f9f74710c10d67	Банановый торт c синей свечой	Банановый торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.blue_chocolate_candle_cake	sha256:bda91d3f8a35498b5fa1703db865c4c74dc84660021c2e2a79c149de0e4fb425	Шоколадный торт c синей свечой	Шоколадный торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.blue_mint_candle_cake	sha256:6825ea58d6601d27d68b41dc4b1b843983efc4daf25b6e9dc28c58edff119e40	Мятный торт c синей свечой	Мятный торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.blue_strawberry_candle_cake	sha256:4f8ff1ab84fdf0fd2a58dc9f1a443510cf4e2e27c2c1132f33335fe2f9ca61d6	Клубничный торт c синей свечой	Клубничный торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.blue_vanilla_candle_cake	sha256:77120f6799cc891b6f4a9bb8870478a03ba9e16fee44d112fb05111e09db0736	Ванильный торт c синей свечой	Ванильный торт с синей свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с синей свечой	APPROVED_AS_IS
block:block.neapolitan.brown_adzuki_candle_cake	sha256:50463437a136355a755a9f1ae7004264b014a484c98cd2cdc0d08e28d0744c88	Адзуковый торт c коричневой свечой	Адзуковый торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.brown_banana_candle_cake	sha256:96d3d3973b321682cc93065d0a5dc9f5e0f92a6ed03bc11a2d0a2a2a895d3d83	Банановый торт c коричневой свечой	Банановый торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.brown_chocolate_candle_cake	sha256:fed45238f6344d4dc5189ed1446d90176b7329a43e41107a7bd7b47ea487149f	Шоколадный торт c коричневой свечой	Шоколадный торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.brown_mint_candle_cake	sha256:65c0c685c651613f98c1f799198771e3889dda2410ac7c370ff6911afbcfb1c1	Мятный торт c коричневой свечой	Мятный торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.brown_strawberry_candle_cake	sha256:1b2f0e124e61bba80e373d8edcd6fafd5ab87347cbd819e27c52d1a9b5d6dbfd	Клубничный торт c коричневой свечой	Клубничный торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.brown_vanilla_candle_cake	sha256:8659e17b90caae93cbdc1f0bf5ac11443733719fc56236fd165969563975ebbf	Ванильный торт c коричневой свечой	Ванильный торт с коричневой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с коричневой свечой	APPROVED_AS_IS
block:block.neapolitan.chocolate_brick_slab	sha256:08a286698d6b17795c9e430f136b878dafa53c2981c8ae42311346f4f0038c7a	Плита из шоколодных кирпичей	Плита из шоколадных кирпичей	Орфографическая ошибка: «шоколодных».	APPROVED	/root/rescripted_changes_review	Плита из шоколадных кирпичей	APPROVED_AS_IS
block:block.neapolitan.cyan_adzuki_candle_cake	sha256:073375fd0b77f29f4e4be5b91e1334fa5dfdc67afb363ffdbeafbf8073d79397	Адзуковый торт c бирюзовой свечой	Адзуковый торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.cyan_banana_candle_cake	sha256:7fef0f15857606b06828048b75cb156fd4f27b286d3d70ee4cd2ecd0460f322b	Банановый торт c бирюзовой свечой	Банановый торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.cyan_chocolate_candle_cake	sha256:0d638a90c92ddc5076e2c66f0ef9121f7d62fbdac0f638ac786cbd6d0653db9e	Шоколадный торт c бирюзовой свечой	Шоколадный торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.cyan_mint_candle_cake	sha256:8a4b4717eab5fd9b501f07f9074b5e98181b2ad98ea9054bb76169b924e5e292	Мятный торт c бирюзовой свечой	Мятный торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.cyan_strawberry_candle_cake	sha256:00a91a471e02ab9f7ef0ce1f4be7e24ec15701d6a8ed839a91bb3fa2380c6c40	Клубничный торт c бирюзовой свечой	Клубничный торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.cyan_vanilla_candle_cake	sha256:d709b2c4669e73faae72cabc6d009d3e7bf409766af1260cab6b2a2c513d03b4	Ванильный торт c бирюзовой свечой	Ванильный торт с бирюзовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с бирюзовой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_adzuki_candle_cake	sha256:82aef99a6f1a18efceb611d2106f27c5254d8171f97ecf426b9c19379e836e89	Адзуковый торт c серой свечой	Адзуковый торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_banana_candle_cake	sha256:74daa8f2e9773f79649f01218df270ee9e9625048d5fe68605fdaceaa69d36c5	Банановый торт c серой свечой	Банановый торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_chocolate_candle_cake	sha256:72ea5eec57af1d28b36406a827fd379379142fbbe1dc34e30447ae1c9b23defa	Шоколадный торт c серой свечой	Шоколадный торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_mint_candle_cake	sha256:6db66b50651268ae1195edf0f1ab4a9ef4d3ae161f569086fe7cf5588fc75c1f	Мятный торт c серой свечой	Мятный торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_strawberry_candle_cake	sha256:e1e2cdbcfb47ea1408a126e5cac4fe9d6d4e4b5d726dcd49077dc633b1c29c62	Клубничный торт c серой свечой	Клубничный торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.gray_vanilla_candle_cake	sha256:3e690dcbc2aa03f500e6239c0b0f719ed9c775cfd97682f67043f83e492771fa	Ванильный торт c серой свечой	Ванильный торт с серой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с серой свечой	APPROVED_AS_IS
block:block.neapolitan.green_adzuki_candle_cake	sha256:210b788a0d042f483d5fabc39f7db641ba4dd9de14bacbad6caff5d440f27f71	Адзуковый торт c зелёной свечой	Адзуковый торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.green_banana_candle_cake	sha256:a31c4f307e2c0f879dda92376868c3fc65fbd0a7fd7f94f8311ef8a9165a9812	Банановый торт c зелёной свечой	Банановый торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.green_chocolate_candle_cake	sha256:b82ff3d26fb0be5e426496bb89f8f32dc9cc05783e2b5cda7bc80989d0d6c5c6	Шоколадный торт c зелёной свечой	Шоколадный торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.green_mint_candle_cake	sha256:85c2e215ede6b4276a3cd509e698c098799b77ae0c019e46c84bce6b999da46a	Мятный торт c зелёной свечой	Мятный торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.green_strawberry_candle_cake	sha256:dfa0f07e4ce80cbb5b54e89d82ddc1ce08950c5bf20bebbe060a4fc863059b73	Клубничный торт c зелёной свечой	Клубничный торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.green_vanilla_candle_cake	sha256:1be205007f11d0cf8b27c28bcaf23e68c81e57d9fb22c55bec0c7225651aff7d	Ванильный торт c зелёной свечой	Ванильный торт с зелёной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с зелёной свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_adzuki_candle_cake	sha256:835d92fb092c8c7a5c138cab4a923da33cc5a794be9db56e17b1871105ace2c9	Адзуковый торт c голубой свечой	Адзуковый торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_banana_candle_cake	sha256:efb23347ae0fff0627af5db5264e807f5be1eb32dafd756f36bbf188376b47a6	Банановый торт c голубой свечой	Банановый торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_chocolate_candle_cake	sha256:cc44e911dc6634f8041bfe0574e470f7ab3a3ad417502f31acf5d61f5a944c78	Шоколадный торт c голубой свечой	Шоколадный торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_mint_candle_cake	sha256:38b35aad656f381e3d5c34877b8a71945d702be3556b397258137c9321da384b	Мятный торт c голубой свечой	Мятный торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_strawberry_candle_cake	sha256:c8b8f3a94e41a7624d1fe90ec51aed2be698ccfc1cf98dff7ecd260e3233fc2f	Клубничный торт c голубой свечой	Клубничный торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.light_blue_vanilla_candle_cake	sha256:15b80b7f7805daf7b6335fb96075d776e33dc25114ac25332fc8ca1c17085037	Ванильный торт c голубой свечой	Ванильный торт с голубой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с голубой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_adzuki_candle_cake	sha256:44e7f0f85b04a7fbba79148a9b1b3d65d696012f93b6a001268ddd298d2f396f	Адзуковый торт c лаймовой свечой	Адзуковый торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_banana_candle_cake	sha256:d476368b16ebf0004f520c1871a428d8276b285fe42bfa02face4cb98d7aaf25	Банановый торт c лаймовой свечой	Банановый торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_chocolate_candle_cake	sha256:2044f788b87d8493641dc28bd7081e81b4e0f92527feb9ed692423b42083b1dc	Шоколадный торт c лаймовой свечой	Шоколадный торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_mint_candle_cake	sha256:62e864160683f0c8f289dfb6948e97d23b2f926fd016c0046e5e5124b0ecb9e0	Мятный торт c лаймовой свечой	Мятный торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_strawberry_candle_cake	sha256:e2431ec8bbd1a8f70eb82863aab02869f50ecdb381f4e20a64127564e293a5cb	Клубничный торт c лаймовой свечой	Клубничный торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.lime_vanilla_candle_cake	sha256:72d477d2854870f737658b02c839e3577f8a07fdbf3ae1b64de6d6ccdcec12c1	Ванильный торт c лаймовой свечой	Ванильный торт с лаймовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с лаймовой свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_adzuki_candle_cake	sha256:233b2e52edcd29e964d26cab90526c6b149813ddf3f8b4e536c1e4be1215e808	Адзуковый торт c пурпурной свечой	Адзуковый торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_banana_candle_cake	sha256:221086d972d3cca01406074b7744f27f63b89df5904be5554198da615afa6b30	Банановый торт c пурпурной свечой	Банановый торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_chocolate_candle_cake	sha256:bc61eb0d06d1ace8369be1345cc603db3e66aeb852b85e15f8e843f2714797d2	Шоколадный торт c пурпурной свечой	Шоколадный торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_mint_candle_cake	sha256:ad464cfd4991ab7accceeb2b9e9ff86b1c712258ce1d7e90ba7fd9aa46d914a0	Мятный торт c пурпурной свечой	Мятный торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_strawberry_candle_cake	sha256:6685a7d9e1ce87199dc4940b00f3ca40a3c55085f2dd04984d376451fcf3e7ff	Клубничный торт c пурпурной свечой	Клубничный торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.magenta_vanilla_candle_cake	sha256:62cd8a83c5ac8057ac69e8076fafb42fe1560e1a7b3fcec4ada4c625394a67f4	Ванильный торт c пурпурной свечой	Ванильный торт с пурпурной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с пурпурной свечой	APPROVED_AS_IS
block:block.neapolitan.orange_adzuki_candle_cake	sha256:0104e2d6a360c5a22b6e11fdda4c550a8e80edebf9ac0034aa742d3e27d42b38	Адзуковый торт c оранжевой свечой	Адзуковый торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.orange_banana_candle_cake	sha256:be5fd9a48fe4d0e44cc4c5a815e43a7627222d3acef4b4cb54eda1c037ad623e	Банановый торт c оранжевой свечой	Банановый торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.orange_chocolate_candle_cake	sha256:46c757ab6cb44d66bb5da9360d06fb6c91b9847f94a5dd5575a31b99c58b1318	Шоколадный торт c оранжевой свечой	Шоколадный торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.orange_mint_candle_cake	sha256:7af25fd8dff9025286fae450c473638eabebea85097dfb06cd965711652da968	Мятный торт c оранжевой свечой	Мятный торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.orange_strawberry_candle_cake	sha256:e311b089d658793d95a1f4491df24f1d915ab33418b67778e67493c487e6091f	Клубничный торт c оранжевой свечой	Клубничный торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.orange_vanilla_candle_cake	sha256:b487a6672d7c651da5c290ae842e13c65df11204bf310bf41607773b6edaa1dd	Ванильный торт c оранжевой свечой	Ванильный торт с оранжевой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с оранжевой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_adzuki_candle_cake	sha256:bd67cb22d951779ae6e1593ab64aea20776a811004a1769d17432b0fec7fc159	Адзуковый торт c розовой свечой	Адзуковый торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_banana_candle_cake	sha256:a37eff57d688b26d024ef5c8bff06bb009a2c425eb866377cfb2e882c38596de	Банановый торт c розовой свечой	Банановый торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_chocolate_candle_cake	sha256:43e55f886ca79ea80097fe44aec07057ac18b51266979ef0d0bfe3721c242394	Шоколадный торт c розовой свечой	Шоколадный торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_mint_candle_cake	sha256:45eaa366e0988b58df19017000288f7844698eec2f10ad509cead86f23bc8cde	Мятный торт c розовой свечой	Мятный торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_strawberry_candle_cake	sha256:4d4077b5d838e0c4d5770e7e3b9cffd0af76777d4377e01c4ec631e01c36b225	Клубничный торт c розовой свечой	Клубничный торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.pink_vanilla_candle_cake	sha256:c58a306ac91503069abaec38d244f8ff1c03cc533413680814eb9f31232d60fd	Ванильный торт c розовой свечой	Ванильный торт с розовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с розовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_adzuki_candle_cake	sha256:64ca792ea1ad97b4a2c2bbdfc5b128ff7a8dccbc0b1356d4734cbd613fe41af8	Адзуковый торт c фиолетовой свечой	Адзуковый торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_banana_candle_cake	sha256:a9222914bf7799ebed0958912b90d62f97c28044150ea3b30e1a6af0ce7ed46b	Банановый торт c фиолетовой свечой	Банановый торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_chocolate_candle_cake	sha256:7ba34612595bb083c75bab91e20cacad254b737c9faed91f415fe74ac49b6380	Шоколадный торт c фиолетовой свечой	Шоколадный торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_mint_candle_cake	sha256:f16fd1fc9eb9f8cb881dbf41836073111f77450202bc4fa42261b0574a0b582b	Мятный торт c фиолетовой свечой	Мятный торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_strawberry_candle_cake	sha256:6c4269346af25d8ff42c2d781cb91821b4d56d0db5c22f0e0cac1101da3bdece	Клубничный торт c фиолетовой свечой	Клубничный торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.purple_vanilla_candle_cake	sha256:a02093c34ca805fb45d4c8e1ea980e35ca11c68ee5fc49b7a45b10bb67bf6eb1	Ванильный торт c фиолетовой свечой	Ванильный торт с фиолетовой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с фиолетовой свечой	APPROVED_AS_IS
block:block.neapolitan.red_adzuki_candle_cake	sha256:639d086e3c59d7aeda5e96cc0e33842c589717b5cc5c50378a11e9efa007e608	Адзуковый торт c красной свечой	Адзуковый торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.red_banana_candle_cake	sha256:f8a6bb169a26a2012ff10549363ab09dde3347a5f48d1f17cd169074b546232f	Банановый торт c красной свечой	Банановый торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.red_chocolate_candle_cake	sha256:d80f70105328448e7568c884b04e722846996e03d49faa9b4f300e3547468bd0	Шоколадный торт c красной свечой	Шоколадный торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.red_mint_candle_cake	sha256:f7e01e86f4a34d824e0126c5b702a354003427a9d61086388cc2d8e5c34433a2	Мятный торт c красной свечой	Мятный торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.red_strawberry_candle_cake	sha256:f8348c0e0939c4a3dec64b6b0b2028bcdb122468c2062f76753f019b3f7066bf	Клубничный торт c красной свечой	Клубничный торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.red_vanilla_candle_cake	sha256:e9ac6c3a644655eda0d9a6d17b022190359fa32e7d158ea7431303ca780aad70	Ванильный торт c красной свечой	Ванильный торт с красной свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с красной свечой	APPROVED_AS_IS
block:block.neapolitan.white_adzuki_candle_cake	sha256:c1e5a78d1e5a66bbf1443b619165e9231c19c2ea2cfc3780d38ce07a18577bda	Адзуковый торт c белой свечой	Адзуковый торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.white_banana_candle_cake	sha256:1eace302100f332e94b4ba282e23bf369b6fe0c9be8a96ca107bc38c89d498f6	Банановый торт c белой свечой	Банановый торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Банановый торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.white_chocolate_candle_cake	sha256:b797afb2719b33410c3da1adcd9f08823e7cf61d6039cb38e74dd0ff783c4d17	Шоколадный торт c белой свечой	Шоколадный торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Шоколадный торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.white_mint_candle_cake	sha256:f6039dadcee97696e49a14496206dc2b929db60c3cee746689ea782e3c3dfbb4	Мятный торт c белой свечой	Мятный торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Мятный торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.white_strawberry_candle_cake	sha256:34f4de9c420c509c6a7bb734743eeeb20b5213039994ffa1a3ad3a7180703fc6	Клубничный торт c белой свечой	Клубничный торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Клубничный торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.white_vanilla_candle_cake	sha256:bcf257e6a166348c4a6668a12e3ee558939ee89ab80888677830364befa5ec4c	Ванильный торт c белой свечой	Ванильный торт с белой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Ванильный торт с белой свечой	APPROVED_AS_IS
block:block.neapolitan.yellow_adzuki_candle_cake	sha256:4b019972b65cdbd7ddc902e85ccf31908c4f2fea2b3e65ee3ebb48e71a96b7dc	Адзуковый торт c жёлтой свечой	Адзуковый торт с жёлтой свечой	Латинская c вместо кириллической с.	APPROVED	/root/rescripted_changes_review	Адзуковый торт с жёлтой свечой	APPROVED_AS_IS
