"id"	"source_hash"	"old_translation"	"new_translation"	"reason"	"independent_review"	"reviewer"	"initial_new_translation"	"review_notes"
"patchouli-lang:botania:botania.page.monocle0"	"sha256:dd5f13b88be2d3b263f544d758ebdcdc3040d1ecceff12d12113de6ce52968a5"	"Монокль - это удобный аксессуар для тех, кто хочет узнать, откуда идут $(thing)Всплески маны$(0). Монокль также позволит Вам видеть все близлежащие $(thing)Всплески маны$(0) даже сквозь стены. Более важным, пожалуй, является то, что когда Вы носите монокль и смотрите на цветок, Вы сможете увидеть его зону действия."	"$(item)Монокль$(0) позволяет узнать, куда направлены $(thing)Всплески маны$(0), и видеть близлежащие $(thing)Всплески маны$(0) даже сквозь стены. А главное: наденьте монокль и посмотрите на цветок, чтобы увидеть его зону действия."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Монокль$(0) позволяет узнать, куда направлены $(thing)Всплески маны$(0), и видеть близлежащие $(thing)Всплески маны$(0) даже сквозь стены. А главное: наденьте монокль и посмотрите на цветок, чтобы увидеть его зону действия."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.speedUpBelt0"	"sha256:3d82597a71cd22c3ab8534b575df243b68c0d20f0b3caf9eafcc0aa199c71c66"	"$(item)Кушак ускорения$(0) является альтернативой $(item)Кушака Пилигрима$(0).$(p)По сравнению с $(item)Кушаком Пилигрима$(0), $(item)Кушак ускорения$(0) увеличивает скорость передвижения не сразу. Таким образом, чем больше Вы ходите, тем Вы быстрее. Если Вы остановитесь, бонус ускорения будет сброшен."	"$(item)Кушак ускорения$(0) — альтернатива $(item)Кушаку Пилигрима$(0).$(p)В отличие от $(item)Кушака Пилигрима$(0), $(item)Кушак ускорения$(0) ускоряет не сразу: чем дольше вы идёте, тем быстрее движетесь. Если остановиться, бонус сбрасывается."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Кушак ускорения$(0) — альтернатива $(item)Кушаку Пилигрима$(0).$(p)В отличие от $(item)Кушака Пилигрима$(0), $(item)Кушак ускорения$(0) ускоряет не сразу: чем дольше вы идёте, тем быстрее движетесь. Если остановиться, бонус сбрасывается."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.speedUpBelt1"	"sha256:8b23e1bd67f7c6156360bb5724bae47c3b76457be8781eddf119f33c3ec14cc4"	"Если Вы медленно передвигаетесь, Вы Мироходец"	"Если вы медленно передвигаетесь, вы мироходец"	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Если вы медленно передвигаетесь, вы мироходец"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.superLavaPendant1"	"sha256:78514c5f6d30a44b557932043041f638cb801f031045d58f2935678377eca677"	"Теперь Вы можете принять лавовую ванну"	"Теперь вы можете принять лавовую ванну"	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Теперь вы можете принять лавовую ванну"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.swapRing0"	"sha256:f6e94c7188dcdc97b1422e417da364e4e7becec388a80e6cbebe48413d6f28db"	"Переключение инструментов - это боль. Люди часто копают землю... киркой? Использование $(item)Кольца исправления$(0) - отличный способ избежать этого.$(p)При ношении кольцо будет самостоятельно менять инструменты у Вас в руках для добычи блоков, но это будет работать только с теми инструментами, которые могут использовать $(thing)Ману$(0)."	"Менять инструменты — утомительно. Бывает, что землю приходится копать… киркой? $(item)Кольцо исправления$(0) поможет этого избежать.$(p)При ношении кольцо само меняет инструмент в руке для добычи блока, но работает только с инструментами, способными использовать $(thing)Ману$(0)."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Менять инструменты — утомительно. Бывает, что землю приходится копать… киркой? $(item)Кольцо исправления$(0) поможет этого избежать.$(p)При ношении кольцо само меняет инструмент в руке для добычи блока, но работает только с инструментами, способными использовать $(thing)Ману$(0)."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.tinyPlanet0"	"sha256:0c345c10448c78c66a6d6c13087e33f7c5c682bdccd0039434c0e0c33b646e0d"	"$(item)Микропланета$(0) это $(thing)безделушка$(0) с гравитационными свойствами. Когда $(item)Микропланета$(0) экипирована, она притянет ближайшие $(thing)Всплески маны$(0) к игроку, заставя их двигаться по орбите вокруг него.$(p)Увеличив массу микропланеты с помощью $(item)Камня$(0), можно разместить её в мире с тем же эффектом."	"$(item)Микропланета$(0) — $(thing)безделушка$(0) с гравитационными свойствами. Когда она надета, то притягивает ближайшие $(thing)Всплески маны$(0) к игроку, заставляя их двигаться по орбите вокруг него.$(p)Увеличив массу микропланеты с помощью $(item)Камня$(0), её можно разместить в мире с тем же эффектом."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Микропланета$(0) — $(thing)безделушка$(0) с гравитационными свойствами. Когда она надета, то притягивает ближайшие $(thing)Всплески маны$(0) к игроку, заставляя их двигаться по орбите вокруг него.$(p)Увеличив массу микропланеты с помощью $(item)Камня$(0), её можно разместить в мире с тем же эффектом."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.forestEye0"	"sha256:ecf5ed2f202bfa6061d8d6f61ac2de49ff3a059ed8efc5ed891a75d16df4fe6d"	"Как и древние, которые использовали глаз, чтобы изучать мир в поиске живых существ, Ваш $(item)Глаз Древних$(0), будет делать то же самое.$(p)Присоединённый к глазу $(item)Компаратор$(0), будет посылать Редстоун сигнал эквивалентный количеству животных находящихся рядом с ним."	"Подобно древним, использовавшим глаз для поиска живых существ, ваш $(item)Глаз Древних$(0) делает то же самое.$(p)Подключённый к глазу $(item)Компаратор$(0) выдаёт сигнал Редстоуна, сила которого соответствует числу животных поблизости."	"Полное повторное редакторское чтение: исправлены смысл, грамматика, пунктуация и неестественные обороты; технические токены сохранены."	"APPROVED"	"/root/checkpoint12_second_review"	"Подобно древним, использовавшим глаз для поиска живых существ, ваш $(item)Глаз Древних$(0) делает то же самое.$(p)Подключённый к глазу $(item)Компаратор$(0) выдаёт сигнал Редстоуна, сила которого соответствует числу животных поблизости."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.hourglass4"	"sha256:ec8cc638338e383f46eba4d4e9f28a3656e53a8a28957573b2df2c50350ff723"	"Щелчок правой кнопкой мыши по блоку с помощью $(item)Посох леса$(0) блокирует (и разблокирует) его. Если вы заблокировали, песок не может быть добавлен или удален, на случай, если кто-то щелкнет его правой кнопкой мыши на аварии. $(p)Если a $(thing)Всплеск ману$(0) сталкивается с блоком, это остановит поток песка и остановит таймер."	"Кликните ПКМ $(item)Посохом леса$(0) по блоку, чтобы заблокировать или разблокировать его. В заблокированный блок нельзя добавить или из него убрать песок, даже если кто-то случайно кликнет ПКМ.$(p)Если $(thing)Всплеск маны$(0) столкнётся с блоком, поток песка и таймер остановятся. Следующий всплеск снова запустит таймер."	"Восстановлено пропущенное возобновление таймера следующим всплеском."	"APPROVED"	"/root/checkpoint12_second_review"	"Кликните ПКМ $(item)Посохом леса$(0) по блоку, чтобы заблокировать или разблокировать его. В заблокированный блок нельзя добавить или из него убрать песок, даже если кто-то случайно кликнет ПКМ.$(p)Если $(thing)Всплеск маны$(0) столкнётся с блоком, поток песка и таймер остановятся. Следующий всплеск снова запустит таймер."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.blackHoleTalisman2"	"sha256:5f77a2dec3d4479677fb0a713967210e4ffcfd12b066f8536f8ac424f23ed5bf"	"Любые блоки, хранящиеся в Талисмане, можно разместить, просто щёлкнув правой кнопкой мыши.$(p)Щелчок правой кнопкой мыши с зажатым Shift Талисманом по инвентрю вложит в него до одного стака блоков. Наконец, Талисман может снабдить $(l:tools/exchange_rod)$(item)Жезл обмена$(0)$(/l) блоками, которые он содержит."	"Блоки из Талисмана можно разместить обычным нажатием ПКМ.$(p)Нажмите ПКМ по инвентарю, держа Талисман и Shift, чтобы поместить в него до стака блоков. Наконец, Талисман может снабжать $(l:tools/exchange_rod)$(item)Жезл обмена$(0)$(/l) хранящимися в нём блоками."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Блоки из Талисмана можно разместить обычным нажатием ПКМ.$(p)Нажмите ПКМ по инвентарю, держа Талисман и Shift, чтобы поместить в него до стака блоков. Наконец, Талисман может снабжать $(l:tools/exchange_rod)$(item)Жезл обмена$(0)$(/l) хранящимися в нём блоками."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.dreadthorne1"	"sha256:e8aaaa65ef3f44d4408d4e6e07d0dbe099e258633d618f1330d120f2220e9917"	"$(o)Нет Mr.Бонд, Я жду, чтобы Вы умерли$(0)."	"$(o)Таков его образ действий.$(0)"	"Устранена посторонняя цитата и восстановлен смысл английского источника."	"APPROVED"	"/root/checkpoint12_second_review"	"$(o)Таков его образ действий.$(0)"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.flowerShrinking0"	"sha256:f7160a191b09df2d97348baaa0025e7dd5c969618534949f4419d189b20e5d05"	"Некоторые функциональные цветы имеют слишком большую зону действия. Бросив один из тех немногих цветов в $(item)Бассейн маны$(0) с $(item)Алхимическим катализатором$(0), Вы уменьшите как сам цветок, так и его зону действия."	"Некоторые функциональные цветы действуют на слишком большой площади. Бросьте один из таких цветов в $(l:mana/pool)$(item)Бассейн маны$(0)$(/l) с $(l:devices/mana_alchemy)$(item)Алхимическим катализатором$(0)$(/l), чтобы за небольшое количество $(thing)Маны$(0) уменьшить и сам цветок, и его зону действия. Остальные свойства цветка не изменятся."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Некоторые функциональные цветы действуют на слишком большой площади. Бросьте один из таких цветов в $(l:mana/pool)$(item)Бассейн маны$(0)$(/l) с $(l:devices/mana_alchemy)$(item)Алхимическим катализатором$(0)$(/l), чтобы за небольшое количество $(thing)Маны$(0) уменьшить и сам цветок, и его зону действия. Остальные свойства цветка не изменятся."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.dandelifeon1"	"sha256:21929b1860fa0a383c4f47bd265617ae51afc0f485b99bbb7933fadb529b6d2a"	"Работа этого цветка основана на клеточном автомате, известном как $(thing)Игра ""Жизнь""$(0). Процесс происходит в области размером  25 × 25, центрированной вокруг $(item)Жизнеодуванчика$(0). $(p)Пока на цветок подаёся сигнал редстоуна, он будет продвигать игру на 2 цикла в секунду."	"Работа этого цветка основана на клеточном автомате $(thing)Игра ""Жизнь""$(0). Автомат действует на поле 25 × 25 с $(item)Жизнеодуванчиком$(0) в центре.$(p)Пока цветок получает сигнал красного камня, он обновляет автомат дважды в секунду."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Работа этого цветка основана на клеточном автомате $(thing)Игра ""Жизнь""$(0). Автомат действует на поле 25 × 25 с $(item)Жизнеодуванчиком$(0) в центре.$(p)Пока цветок получает сигнал красного камня, он обновляет автомат дважды в секунду."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.gIntro3"	"sha256:a14ac04882f63304bbe6f5b084c3ad21d41f465efd21443a6f5159f28a5494db"	"Выбор первого $(thing)Генерирующего Цветка$(0) - достаточно простая задача. Поскольку Вы ещё начинающий ботаник, у вас есть два варианта: $(item)Эндопламя$(0) и $(item)Водогортензия$(0).$(p)Эндопламя использует $(item)Уголь$(0) или другие горючие ресурсы для создания $(thing)Маны$(0). Водогортензия для создания маны использует источники $(item)Воды$(0)."	"Выбрать первый $(thing)Генерирующий Цветок$(0) довольно просто: начинающему ботанику подойдут $(item)Эндопламя$(0) и $(item)Водогортензия$(0).$(p)Эндопламя использует $(item)Уголь$(0) и другое топливо для выработки $(thing)Маны$(0). Водогортензия использует источники $(item)Воды$(0), но примерно через три дня увядает."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Выбрать первый $(thing)Генерирующий Цветок$(0) довольно просто: начинающему ботанику подойдут $(item)Эндопламя$(0) и $(item)Водогортензия$(0).$(p)Эндопламя использует $(item)Уголь$(0) и другое топливо для выработки $(thing)Маны$(0). Водогортензия использует источники $(item)Воды$(0), но примерно через три дня увядает."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.munchdew2"	"sha256:d2b35693fd5846b493935c66514715fdeed0e7fefa4a7260dd5e319e3c8ba1c1"	"$(o)Ради продления своей жизни я принимаю Вашу жизнь, жизнь растений~$(0)"	"$(o)Приятного аппетита~$(0)"	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(o)Приятного аппетита~$(0)"	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.dreamwoodSpreader0"	"sha256:ce006e4b22c41ed648ca203762dd2c9259bf3901945b154e094634a57d5a4d89"	"Говоря простым языком, $(item)Древесина мечтаний$(0) намного лучше проводит $(thing)Ману$(0), чем $(item)Жизнедерево$(0). Также положив в окно верстака $(item)Элементий$(0) вместо $(item)Золота$(0), Вы получите $(item)Распространитель$(0), способный проводить больше $(thing)Маны$(0) и работать быстрее. Время, после которого начнется $(thing)Потеря маны$(0), также возрастет. Единственный минус в том, что его нельзя превратить в $(item)Красный распространитель$(0)."	"$(l:alfhomancy/elf_resources)$(item)Древесина мечтаний$(0)$(/l) проводит $(thing)Ману$(0) лучше $(l:basics/pure_daisy)$(item)Жизнедерева$(0)$(/l). В рецепте используется $(l:alfhomancy/elf_resources)$(item)Элементий$(0)$(/l) вместо $(item)меди$(0), и получается $(item)Эльфийский распространитель маны$(0): он передаёт больше $(thing)маны$(0), быстрее и дольше без $(thing)Потери маны$(0).$(p)К сожалению, его нельзя превратить в $(l:mana/redstone_spreader)$(item)Импульсный распространитель$(0)$(/l)."	"Удалено выдуманное ограничение механики и восстановлена корректная разметка терминов."	"APPROVED"	"/root/checkpoint12_second_review"	"$(l:alfhomancy/elf_resources)$(item)Древесина мечтаний$(0)$(/l) проводит $(thing)Ману$(0) лучше $(l:basics/pure_daisy)$(item)Жизнедерева$(0)$(/l). В рецепте используется $(l:alfhomancy/elf_resources)$(item)Элементий$(0)$(/l) вместо $(item)меди$(0), и получается $(item)Эльфийский распространитель маны$(0): он передаёт больше $(thing)маны$(0), быстрее и дольше без $(thing)Потери маны$(0).$(p)К сожалению, его нельзя превратить в $(l:mana/redstone_spreader)$(item)Импульсный распространитель$(0)$(/l)."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.mIntro1"	"sha256:cd51ba331c45b24bf05cd646708d91945eb8edd5119cabbf9b8571f51c10a69c"	"Чтобы получить $(thing)Ману$(0), Вам понадобится некоторый набор цветов $(thing)Генерирующей флоры$(0) (см. соотв. раздел). $(thing)Ману$(0) можно передать при помощи $(item)Распространителей маны$(0) и хранить в $(item)Бассейнах маны$(0). Она понадобится для гигантского количества разных вещей... Например, для работы $(thing)Функциональных Цветов$(0) (см. одноим. раздел)."	"$(thing)Генерирующая флора$(0) создаёт $(thing)Ману$(0) (подробнее см. в соответствующем разделе). $(thing)Ману$(0) можно извлекать и передавать $(item)Распространителями маны$(0), а хранить — в $(item)Бассейнах маны$(0). Она нужна для многого: например, питает $(thing)Функциональные Цветы$(0)."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(thing)Генерирующая флора$(0) создаёт $(thing)Ману$(0) (подробнее см. в соответствующем разделе). $(thing)Ману$(0) можно извлекать и передавать $(item)Распространителями маны$(0), а хранить — в $(item)Бассейнах маны$(0). Она нужна для многого: например, питает $(thing)Функциональные Цветы$(0)."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.manaMirror0"	"sha256:4cabfdea0b32a2e2a5c5cc14368dae4718d4985976a0e6cb7c905e43fc28b8ef"	"$(item)Зеркало маны$(0) - это альтернатива таким $(thing)мана$(0)-содержащим предметам, как $(item)Планшет маны$(0). Зеркало можно привязать к $(item)Бассейну маны$(0), и все предметы в инвентаре, которым нужна $(thing)мана$(0), возьмут ее прямо из этого бассейна.$(p)Нажав зеркалом $(thing)Shift+ПКМ$(0) по бассейну, Вы свяжите их. По-другому зеркало никак не может помещать или брать ману из бассейна."	"$(item)Зеркало маны$(0) — альтернатива предметам, хранящим $(thing)ману$(0), например $(item)Планшету маны$(0). После привязки к $(item)Бассейну маны$(0) предметы в инвентаре, которым нужна $(thing)мана$(0), будут брать её из этого бассейна.$(p)Нажмите зеркалом $(thing)Shift+ПКМ$(0) по бассейну, чтобы связать их. Иначе зеркало не может ни получать ману из бассейна, ни отдавать её ему."	"Устранено дублирование одного и того же действия."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Зеркало маны$(0) — альтернатива предметам, хранящим $(thing)ману$(0), например $(item)Планшету маны$(0). После привязки к $(item)Бассейну маны$(0) предметы в инвентаре, которым нужна $(thing)мана$(0), будут брать её из этого бассейна.$(p)Нажмите зеркалом $(thing)Shift+ПКМ$(0) по бассейну, чтобы связать их. Иначе зеркало не может ни получать ману из бассейна, ни отдавать её ему."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.manaTablet1"	"sha256:1df49deb03083e7792b871bc2445455ba3235db159740376d38398e39d0e1690"	"Кинув один из таких планшетов на $(item)Бассейн маны$(0), Вы позволите $(thing)мане$(0) перемещаться, к примеру, с бассейна на планшет. Нажав по $(item)Бассейну$(0) Shift+ПКМ $(item)Посохом Леса$(0), Вы смените направление, по которому будет перетекать $(thing)мана$(0) (Бассейн->Планшет, Планшет->Бассейн). В отличие от обычных предметов, $(item)Планшет$(0), будучи брошенным на пол, никогда не исчезнет."	"Бросьте планшет в $(l:mana/pool)$(item)Бассейн маны$(0)$(/l), чтобы между ними текла $(thing)мана$(0).$(p)Чтобы изменить направление потока, присядьте и нажмите по бассейну ПКМ либо используйте $(item)Раздатчик$(0), направленный на $(l:mana/pool)$(item)Бассейн маны$(0)$(/l), с $(l:basics/wand)$(item)Посохом Леса$(0)$(/l) внутри. Так изменится направление, в котором течёт $(thing)мана$(0).$(p)В отличие от обычных предметов, выброшенные планшеты никогда не исчезают."	"Восстановлена альтернативная смена направления с помощью раздатчика."	"APPROVED"	"/root/checkpoint12_second_review"	"Бросьте планшет в $(l:mana/pool)$(item)Бассейн маны$(0)$(/l), чтобы между ними текла $(thing)мана$(0).$(p)Чтобы изменить направление потока, присядьте и нажмите по бассейну ПКМ либо используйте $(item)Раздатчик$(0), направленный на $(l:mana/pool)$(item)Бассейн маны$(0)$(/l), с $(l:basics/wand)$(item)Посохом Леса$(0)$(/l) внутри. Так изменится направление, в котором течёт $(thing)мана$(0).$(p)В отличие от обычных предметов, выброшенные планшеты никогда не исчезают."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.manaVoid0"	"sha256:b793a8723408aca65993653ee3a4417da7cb7f4f0f986eeed2c8b18c1324a313"	"Говоря простым языком, $(item)Мана-пустота$(0) - это могила для $(thing)маны$(0). Любая $(thing)мана$(0), попавшая в этот блок, просто испарится в пустоте и больше не вернется назад.$(p)Поставив один такой блок под $(item)Бассейн маны$(0), Вы позволите бассейну все также принимать $(thing)ману$(0), но уничтожать ту, которая в него не помещается."	"$(item)Мана-пустота$(0) — могила для $(thing)маны$(0): любая $(thing)мана$(0), попавшая в этот блок, бесследно исчезает.$(p)Поставив его под $(item)Бассейн маны$(0), вы позволите бассейну всё так же принимать $(thing)ману$(0), но уничтожать излишек."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Мана-пустота$(0) — могила для $(thing)маны$(0): любая $(thing)мана$(0), попавшая в этот блок, бесследно исчезает.$(p)Поставив его под $(item)Бассейн маны$(0), вы позволите бассейну всё так же принимать $(thing)ману$(0), но уничтожать излишек."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.manastar0"	"sha256:f827bea6c37c24779acb5d4dfb4db75431423422fae8ad5cf847e9092b1336c0"	"Из-за неточности измерений $(item)Посох Леса$(0) порой не даст ответа на вопрос, увеличивается ли количество маны в $(item)Бассейнах$(0) или уменьшается. Создав $(item)Звезду маны$(0) и поставив ее вплотную к бассейну, Вы увидите, что при уменьшении маны она будет испускать красные частицы, а при увеличении - синие. Измерения происходят каждые несколько секунд."	"Неточных измерений $(item)Посоха Леса$(0) иногда недостаточно, чтобы понять, прибывает или убывает мана в $(item)Бассейнах$(0). Создайте $(item)Звезду маны$(0) и поставьте рядом с бассейном: при убыли она светится красным, при прибыли — синим. Показания обновляются раз в несколько секунд."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"Неточных измерений $(item)Посоха Леса$(0) иногда недостаточно, чтобы понять, прибывает или убывает мана в $(item)Бассейнах$(0). Создайте $(item)Звезду маны$(0) и поставьте рядом с бассейном: при убыли она светится красным, при прибыли — синим. Показания обновляются раз в несколько секунд."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.sparkChanger0"	"sha256:2e530260dd3b4bfece1134a929ec3dee1dba30e5b9adad8d02689183b173bf6d"	"$(item)Искра ремесленникка$(0) - это блок, способный модифицировать $(item)Дополнения$(0), помещенные в $(item)Искры$(0). Размещение его рядом с $(item)Бассейном маны$(0) или другими блоками с прикрепленным $(item)Искрами$(0) будет подключен к этим блокам. $(p)Щелчок ПКМ по $(item)Искре ремесленника$(0) с помощью $(item)Дополнения для искр$(0) добавит в блок, его можно удалить, щелкнув ПКМ."	"$(item)Искра ремесленника$(0) — блок, изменяющий $(item)Дополнения$(0), установленные на $(item)Искрах$(0). Поставьте её рядом с $(item)Бассейном маны$(0) или другим блоком с прикреплённой $(item)Искрой$(0), чтобы подключить её к нему.$(p)Нажмите ПКМ по $(item)Искре ремесленника$(0), держа $(item)Дополнение для искр$(0), чтобы установить его; повторное нажатие ПКМ снимет дополнение."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Искра ремесленника$(0) — блок, изменяющий $(item)Дополнения$(0), установленные на $(item)Искрах$(0). Поставьте её рядом с $(item)Бассейном маны$(0) или другим блоком с прикреплённой $(item)Искрой$(0), чтобы подключить её к нему.$(p)Нажмите ПКМ по $(item)Искре ремесленника$(0), держа $(item)Дополнение для искр$(0), чтобы установить его; повторное нажатие ПКМ снимет дополнение."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.sparks3"	"sha256:c57a40de3e07a327462d3f6349797136d23cff3310eb40010e6a81a272d55b16"	"Если $(item)Искры$(0) покажутся Вам слишком надоедливыми из-за своего мерцания, просто кликните по одной из них $(item)Призрачными чернилами$(0), чтобы сделать ее более прозрачной и незаметной. Чернила при этом не потратятся."	"$(item)Искры$(0) можно окрашивать красителями; искры разного цвета никогда не взаимодействуют. $(item)Призрачные чернила$(0) сделают искру почти прозрачной, если она кажется слишком заметной."	"Исправлен необоснованный регистр общих существительных."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Искры$(0) можно окрашивать красителями; искры разного цвета никогда не взаимодействуют. $(item)Призрачные чернила$(0) сделают искру почти прозрачной, если она кажется слишком заметной."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.spreader0"	"sha256:fdd90b91ad4f2e7785d64e7fe3ae09ca0beeabb4548152b4c3ce91f2ddf32bb8"	"$(item)Распространитель Маны$(0) - это самый важный компонент в деле $(thing)Управления Маной$(0).$(p)Этот блок перемещает $(thing)Ману$(0) из точки А в точку Б. При размещении он смотрит в одну из шести сторон, но щелчок Shift+ПКМ $(l:basics/wand)$(item)Посохом леса$(0)$(/l) повернёт $(item)Распространитель маны$(0) в противоположную от Вашего нажатия сторону. Он также может быть направлен на блоки посохом в $(thing)Режиме привязки$(0)"	"$(item)Распространитель Маны$(0) — важнейший инструмент $(thing)Управления Маной$(0).$(p)Он переносит $(thing)Ману$(0) из одной точки в другую. При установке распространитель обращён в одну из сторон; присядьте и нажмите $(l:basics/wand)$(item)Посохом леса$(0)$(/l) по нужной грани, чтобы направить его туда. В $(thing)Режиме привязки$(0) посохом также можно направить распространитель на другой блок."	"Исправлено по исчерпывающему заключению checkpoint-review."	"APPROVED"	"/root/checkpoint12_second_review"	"$(item)Распространитель Маны$(0) — важнейший инструмент $(thing)Управления Маной$(0).$(p)Он переносит $(thing)Ману$(0) из одной точки в другую. При установке распространитель обращён в одну из сторон; присядьте и нажмите $(l:basics/wand)$(item)Посохом леса$(0)$(/l) по нужной грани, чтобы направить его туда. В $(thing)Режиме привязки$(0) посохом также можно направить распространитель на другой блок."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.spreader10"	"sha256:236f6070b6d28960ad4ea00397264f79499ab9d2aee1f9c217279061cf1bffab"	"Нажав ПКМ по распространителю $(item)Шерстью$(0), Вы покроете его ею. Помимо того, что шерсть делает его более привлекательным, она еще и приглушает звук при испускании лучей, делая его не таким неприятным, особенно когда на небольшой территории стоят сразу несколько распр-телей. Если повторно кликнуть по нему ПКМ пустой рукой, Вы снимите покрытие из шерсти."	"Нажмите ПКМ по распространителю, держа $(item)Шерсть$(0), чтобы обшить его. Шерсть не только украшает распространитель, но и приглушает звук при выпуске сгустка маны, что уменьшает шум от нескольких распространителей в одном месте. Повторное нажатие ПКМ пустой рукой снимет обшивку."	"Сокращение «распр-телей» и неверный игровой термин."	"APPROVED"	"/root/checkpoint12_second_review"	"Нажмите ПКМ по распространителю, держа $(item)Шерсть$(0), чтобы обшить его. Шерсть не только украшает распространитель, но и приглушает звук при выпуске сгустка маны, что уменьшает шум от нескольких распространителей в одном месте. Повторное нажатие ПКМ пустой рукой снимет обшивку."	"SECOND_LANGUAGE_REVIEW"
"patchouli-lang:botania:botania.page.cacophonium2"	"sha256:be8b9ffc1d92e5c633ae10c107fdac920357700c508bbe4cb72fb5ef2eb94867"	"Для максимальной какофонии Вы можете нажать Shift+ПКМ по $(item)Нотному блоку$(0), позволяя ему отключать звуки мобов по требованию.$(p)Вы - монстр!"	"Для полной какофонии присядьте и нажмите ПКМ по $(item)Нотному блоку$(0), чтобы поместить в него Какафоний: блок сможет по требованию воспроизводить звуки животных и монстров.$(p)Ну и чудовище же вы!"	"Смысл инвертирован: звуки воспроизводятся, а не отключаются."	"APPROVED"	"/root/checkpoint12_second_review"	"Для полной какофонии присядьте и нажмите ПКМ по $(item)Нотному блоку$(0), чтобы поместить в него Какафоний: блок сможет по требованию воспроизводить звуки животных и монстров.$(p)Ну и чудовище же вы!"	"SECOND_LANGUAGE_REVIEW"
