"id"	"source_hash"	"source"	"effective_translation"	"plain_source"	"plain_translation"	"context"	"audit_class"	"group_key"	"verdict_a"	"recommendation_a"	"reason_a"	"reviewer_a"	"verdict_b"	"recommendation_b"	"reason_b"	"reviewer_b"
"patchouli-lang:botania:botania.page.flowerShrinking0"	"sha256:f7160a191b09df2d97348baaa0025e7dd5c969618534949f4419d189b20e5d05"	"Some functional flowers can have a bit too much reach for certain use-cases. Tossing one of those into a $(l:mana/pool)$(item)Mana Pool$(0)$(/l) with an $(l:devices/mana_alchemy)$(item)Alchemy Catalyst$(0)$(/l) will (at the cost of some $(thing)Mana$(0)) shrink it, making its area of effect smaller. Every other function remains the same."	"Некоторые функциональные цветы имеют слишком большую зону действия. Бросив один из тех немногих цветов в $(item)Бассейн маны$(0) с $(item)Алхимическим катализатором$(0), Вы уменьшите как сам цветок, так и его зону действия."	"Some functional flowers can have a bit too much reach for certain use-cases. Tossing one of those into a Mana Pool with an Alchemy Catalyst will (at the cost of some Mana) shrink it, making its area of effect smaller. Every other function remains the same."	"Некоторые функциональные цветы имеют слишком большую зону действия. Бросив один из тех немногих цветов в Бассейн маны с Алхимическим катализатором, Вы уменьшите как сам цветок, так и его зону действия."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/functional_flowers/flower_shrinking.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/functional_flowers/flower_shrinking.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/functional_flowers/flower_shrinking.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Некоторые функциональные цветы имеют слишком большую зону действия. Бросив один из тех немногих цветов в $(item)Бассейн маны$(0) с $(item)Алхимическим катализатором$(0), вы уменьшите как сам цветок, так и его зону действия."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.dandelifeon1"	"sha256:21929b1860fa0a383c4f47bd265617ae51afc0f485b99bbb7933fadb529b6d2a"	"This flower's function is based on a cellular automaton known as $(thing)Conway's Game of Life$(0). The area for this procedure is a 25x25 square, centered around the $(item)Dandelifeon$(0) itself.$(p)As long as the flower receives a redstone signal, it'll step the automaton twice a second."	"Работа этого цветка основана на клеточном автомате, известном как $(thing)Игра ""Жизнь""$(0). Процесс происходит в области размером  25 × 25, центрированной вокруг $(item)Жизнеодуванчика$(0). $(p)Пока на цветок подаёся сигнал редстоуна, он будет продвигать игру на 2 цикла в секунду."	"This flower's function is based on a cellular automaton known as Conway's Game of Life. The area for this procedure is a 25x25 square, centered around the Dandelifeon itself.

As long as the flower receives a redstone signal, it'll step the automaton twice a second."	"Работа этого цветка основана на клеточном автомате, известном как Игра ""Жизнь"". Процесс происходит в области размером 25 × 25, центрированной вокруг Жизнеодуванчика.

Пока на цветок подаёся сигнал редстоуна, он будет продвигать игру на 2 цикла в секунду."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/generating_flowers/dandelifeon.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/generating_flowers/dandelifeon.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/generating_flowers/dandelifeon.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Работа этого цветка основана на клеточном автомате, известном как $(thing)Игра ""Жизнь""$(0). Процесс происходит в области размером  25 × 25, центрированной вокруг $(item)Жизнеодуванчика$(0). $(p)Пока на цветок подаётся сигнал редстоуна, он будет продвигать игру на 2 цикла в секунду."	"Исправлена опечатка: «подаёся» -> «подаётся»."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.gIntro3"	"sha256:a14ac04882f63304bbe6f5b084c3ad21d41f465efd21443a6f5159f28a5494db"	"Choosing your first $(thing)Generating Flower$(0) is a pretty simple task; the simplest two choices for any fledgling botanist are the $(l:generating_flowers/endoflame)$(item)Endoflame$(0)$(/l) and the $(l:generating_flowers/hydroangeas)$(item)Hydroangeas$(0)$(/l).$(p)The former uses $(item)Coal$(0) or other fuel sources to generate $(thing)Mana$(0). The latter uses $(item)Water$(0) sources for the same task, but decays after about three days."	"Выбор первого $(thing)Генерирующего Цветка$(0) - достаточно простая задача. Поскольку Вы ещё начинающий ботаник, у вас есть два варианта: $(item)Эндопламя$(0) и $(item)Водогортензия$(0).$(p)Эндопламя использует $(item)Уголь$(0) или другие горючие ресурсы для создания $(thing)Маны$(0). Водогортензия для создания маны использует источники $(item)Воды$(0)."	"Choosing your first Generating Flower is a pretty simple task; the simplest two choices for any fledgling botanist are the Endoflame and the Hydroangeas.

The former uses Coal or other fuel sources to generate Mana. The latter uses Water sources for the same task, but decays after about three days."	"Выбор первого Генерирующего Цветка - достаточно простая задача. Поскольку Вы ещё начинающий ботаник, у вас есть два варианта: Эндопламя и Водогортензия.

Эндопламя использует Уголь или другие горючие ресурсы для создания Маны. Водогортензия для создания маны использует источники Воды."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/generating_flowers/intro.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/generating_flowers/intro.json"", ""pointer"": ""/pages/3/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/generating_flowers/intro.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Выбор первого $(thing)Генерирующего Цветка$(0) - достаточно простая задача. Поскольку вы ещё начинающий ботаник, у вас есть два варианта: $(item)Эндопламя$(0) и $(item)Водогортензия$(0).$(p)Эндопламя использует $(item)Уголь$(0) или другие горючие ресурсы для создания $(thing)Маны$(0). Водогортензия для создания маны использует источники $(item)Воды$(0)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.munchdew2"	"sha256:d2b35693fd5846b493935c66514715fdeed0e7fefa4a7260dd5e319e3c8ba1c1"	"$(o)Itadakimasu~$()"	"$(o)Ради продления своей жизни я принимаю Вашу жизнь, жизнь растений~$(0)"	"Itadakimasu~"	"Ради продления своей жизни я принимаю Вашу жизнь, жизнь растений~"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/generating_flowers/munchdew.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/generating_flowers/munchdew.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/generating_flowers/munchdew.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(o)Ради продления своей жизни я принимаю вашу жизнь, жизнь растений~$(0)"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.dreamwoodSpreader0"	"sha256:ce006e4b22c41ed648ca203762dd2c9259bf3901945b154e094634a57d5a4d89"	"When it comes right down to it, $(l:alfhomancy/elf_resources)$(item)Dreamwood$(0)$(/l) simply conducts $(thing)Mana$(0) better than $(l:basics/pure_daisy)$(item)Livingwood$(0)$(/l). A few adjustments in recipe (like substituting $(l:alfhomancy/elf_resources)$(item)Elementium$(0)$(/l) for $(item)Copper$(0)) yield an $(item)Elven Mana Spreader$(0), which conducts more $(thing)Mana$(0), faster, and for longer without $(thing)Mana Loss$(0).$(p)Unfortunately, these can't be turned into $(l:mana/redstone_spreader)$(item)Pulse Mana Spreaders$(0)$(/l)."	"Говоря простым языком, $(item)Древесина мечтаний$(0) намного лучше проводит $(thing)Ману$(0), чем $(item)Жизнедерево$(0). Также положив в окно верстака $(item)Элементий$(0) вместо $(item)Золота$(0), Вы получите $(item)Распространитель$(0), способный проводить больше $(thing)Маны$(0) и работать быстрее. Время, после которого начнется $(thing)Потеря маны$(0), также возрастет. Единственный минус в том, что его нельзя превратить в $(item)Красный распространитель$(0)."	"When it comes right down to it, Dreamwood simply conducts Mana better than Livingwood. A few adjustments in recipe (like substituting Elementium for Copper) yield an Elven Mana Spreader, which conducts more Mana, faster, and for longer without Mana Loss.

Unfortunately, these can't be turned into Pulse Mana Spreaders."	"Говоря простым языком, Древесина мечтаний намного лучше проводит Ману, чем Жизнедерево. Также положив в окно верстака Элементий вместо Золота, Вы получите Распространитель, способный проводить больше Маны и работать быстрее. Время, после которого начнется Потеря маны, также возрастет. Единственный минус в том, что его нельзя превратить в Красный распространитель."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/dreamwood_spreader.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/dreamwood_spreader.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/dreamwood_spreader.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Говоря простым языком, $(item)Древесина мечтаний$(0) намного лучше проводит $(thing)Ману$(0), чем $(item)Жизнедерево$(0). Также положив в окно верстака $(item)Элементий$(0) вместо $(item)Золота$(0), вы получите $(item)Распространитель$(0), способный проводить больше $(thing)Маны$(0) и работать быстрее. Время, после которого начнется $(thing)Потеря маны$(0), также возрастет. Единственный минус в том, что его нельзя превратить в $(item)Красный распространитель$(0)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.mIntro1"	"sha256:cd51ba331c45b24bf05cd646708d91945eb8edd5119cabbf9b8571f51c10a69c"	"$(thing)Generating Flora$(0) are used to create $(thing)Mana$(0) (read the corresponding section for more details). $(thing)Mana$(0) so generated can be extracted and transferred with $(l:mana/spreader)$(item)Mana Spreaders$(0)$(/l) and stored in $(l:mana/pool)$(item)Mana Pools$(0)$(/l). $(thing)Mana$(0) can be used for a myriad of things: for starters, it can fuel $(thing)Functional Flora$(0) (read that section too)."	"Чтобы получить $(thing)Ману$(0), Вам понадобится некоторый набор цветов $(thing)Генерирующей флоры$(0) (см. соотв. раздел). $(thing)Ману$(0) можно передать при помощи $(item)Распространителей маны$(0) и хранить в $(item)Бассейнах маны$(0). Она понадобится для гигантского количества разных вещей... Например, для работы $(thing)Функциональных Цветов$(0) (см. одноим. раздел)."	"Generating Flora are used to create Mana (read the corresponding section for more details). Mana so generated can be extracted and transferred with Mana Spreaders and stored in Mana Pools. Mana can be used for a myriad of things: for starters, it can fuel Functional Flora (read that section too)."	"Чтобы получить Ману, Вам понадобится некоторый набор цветов Генерирующей флоры (см. соотв. раздел). Ману можно передать при помощи Распространителей маны и хранить в Бассейнах маны. Она понадобится для гигантского количества разных вещей... Например, для работы Функциональных Цветов (см. одноим. раздел)."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/intro.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/intro.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/intro.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Чтобы получить $(thing)Ману$(0), вам понадобится некоторый набор цветов $(thing)Генерирующей флоры$(0) (см. соотв. раздел). $(thing)Ману$(0) можно передать при помощи $(item)Распространителей маны$(0) и хранить в $(item)Бассейнах маны$(0). Она понадобится для гигантского количества разных вещей... Например, для работы $(thing)Функциональных Цветов$(0) (см. одноим. раздел)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.manaMirror0"	"sha256:4cabfdea0b32a2e2a5c5cc14368dae4718d4985976a0e6cb7c905e43fc28b8ef"	"A $(item)Mana Mirror$(0) is an alternative to $(thing)Mana$(0)-containing items like $(l:mana/mana_tablet)$(item)Tablets$(0)$(/l). After it's bound to a $(l:mana/pool)$(item)Mana Pool$(0)$(/l), items in the inventory requiring $(thing)Mana$(0) will draw from it.$(p)To bind a mirror to a pool, simply $(thing)sneak-right click$(0) the pool with the mirror. The mirror can't input or output mana from/to pools in any other way."	"$(item)Зеркало маны$(0) - это альтернатива таким $(thing)мана$(0)-содержащим предметам, как $(item)Планшет маны$(0). Зеркало можно привязать к $(item)Бассейну маны$(0), и все предметы в инвентаре, которым нужна $(thing)мана$(0), возьмут ее прямо из этого бассейна.$(p)Нажав зеркалом $(thing)Shift+ПКМ$(0) по бассейну, Вы свяжите их. По-другому зеркало никак не может помещать или брать ману из бассейна."	"A Mana Mirror is an alternative to Mana-containing items like Tablets. After it's bound to a Mana Pool, items in the inventory requiring Mana will draw from it.

To bind a mirror to a pool, simply sneak-right click the pool with the mirror. The mirror can't input or output mana from/to pools in any other way."	"Зеркало маны - это альтернатива таким мана-содержащим предметам, как Планшет маны. Зеркало можно привязать к Бассейну маны, и все предметы в инвентаре, которым нужна мана, возьмут ее прямо из этого бассейна.

Нажав зеркалом Shift+ПКМ по бассейну, Вы свяжите их. По-другому зеркало никак не может помещать или брать ману из бассейна."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/mana_mirror.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/mana_mirror.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/mana_mirror.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Зеркало маны$(0) - это альтернатива таким $(thing)мана$(0)-содержащим предметам, как $(item)Планшет маны$(0). Зеркало можно привязать к $(item)Бассейну маны$(0), и все предметы в инвентаре, которым нужна $(thing)мана$(0), возьмут ее прямо из этого бассейна.$(p)Нажав зеркалом $(thing)Shift+ПКМ$(0) по бассейну, вы свяжите их. По-другому зеркало никак не может помещать или брать ману из бассейна."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.manaTablet1"	"sha256:1df49deb03083e7792b871bc2445455ba3235db159740376d38398e39d0e1690"	"Tossing a tablet into a $(l:mana/pool)$(item)Mana Pool$(0)$(/l) will allow for flow of $(thing)Mana$(0) between them.$(p)Sneak-right clicking (or using a $(item)Dispenser$(0)) on the $(l:mana/pool)$(item)Mana Pool$(0)$(/l) with a $(l:basics/wand)$(item)Wand of the Forest$(0)$(/l) will change which way the $(thing)Mana$(0) will flow.$(p)Unlike normal items, dropped tablets never despawn."	"Кинув один из таких планшетов на $(item)Бассейн маны$(0), Вы позволите $(thing)мане$(0) перемещаться, к примеру, с бассейна на планшет. Нажав по $(item)Бассейну$(0) Shift+ПКМ $(item)Посохом Леса$(0), Вы смените направление, по которому будет перетекать $(thing)мана$(0) (Бассейн->Планшет, Планшет->Бассейн). В отличие от обычных предметов, $(item)Планшет$(0), будучи брошенным на пол, никогда не исчезнет."	"Tossing a tablet into a Mana Pool will allow for flow of Mana between them.

Sneak-right clicking (or using a Dispenser) on the Mana Pool with a Wand of the Forest will change which way the Mana will flow.

Unlike normal items, dropped tablets never despawn."	"Кинув один из таких планшетов на Бассейн маны, Вы позволите мане перемещаться, к примеру, с бассейна на планшет. Нажав по Бассейну Shift+ПКМ Посохом Леса, Вы смените направление, по которому будет перетекать мана (Бассейн->Планшет, Планшет->Бассейн). В отличие от обычных предметов, Планшет, будучи брошенным на пол, никогда не исчезнет."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/mana_tablet.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/mana_tablet.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/mana_tablet.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Кинув один из таких планшетов на $(item)Бассейн маны$(0), вы позволите $(thing)мане$(0) перемещаться, к примеру, с бассейна на планшет. Нажав по $(item)Бассейну$(0) Shift+ПКМ $(item)Посохом Леса$(0), вы смените направление, по которому будет перетекать $(thing)мана$(0) (Бассейн->Планшет, Планшет->Бассейн). В отличие от обычных предметов, $(item)Планшет$(0), будучи брошенным на пол, никогда не исчезнет."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.manaVoid0"	"sha256:b793a8723408aca65993653ee3a4417da7cb7f4f0f986eeed2c8b18c1324a313"	"The $(item)Mana Void$(0) is, in layman's terms, a grave for $(thing)Mana$(0). Any $(thing)Mana$(0) poured into this block will simply vanish into the void, never to be seen again.$(p)Placing one of these under a $(l:mana/pool)$(item)Mana Pool$(0)$(/l) will allow the pool to always accept $(thing)Mana$(0), but void any it can't hold."	"Говоря простым языком, $(item)Мана-пустота$(0) - это могила для $(thing)маны$(0). Любая $(thing)мана$(0), попавшая в этот блок, просто испарится в пустоте и больше не вернется назад.$(p)Поставив один такой блок под $(item)Бассейн маны$(0), Вы позволите бассейну все также принимать $(thing)ману$(0), но уничтожать ту, которая в него не помещается."	"The Mana Void is, in layman's terms, a grave for Mana. Any Mana poured into this block will simply vanish into the void, never to be seen again.

Placing one of these under a Mana Pool will allow the pool to always accept Mana, but void any it can't hold."	"Говоря простым языком, Мана-пустота - это могила для маны. Любая мана, попавшая в этот блок, просто испарится в пустоте и больше не вернется назад.

Поставив один такой блок под Бассейн маны, Вы позволите бассейну все также принимать ману, но уничтожать ту, которая в него не помещается."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/mana_void.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/mana_void.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/mana_void.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Говоря простым языком, $(item)Мана-пустота$(0) - это могила для $(thing)маны$(0). Любая $(thing)мана$(0), попавшая в этот блок, просто испарится в пустоте и больше не вернется назад.$(p)Поставив один такой блок под $(item)Бассейн маны$(0), вы позволите бассейну все также принимать $(thing)ману$(0), но уничтожать ту, которая в него не помещается."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.manastar0"	"sha256:f827bea6c37c24779acb5d4dfb4db75431423422fae8ad5cf847e9092b1336c0"	"The imprecise measurements of the $(l:basics/wand)$(item)Wand of the Forest$(0)$(/l) sometimes won't cut it for telling if you're turning a profit or loss in your $(l:mana/pool)$(item)Mana Pools$(0)$(/l).$(p)Creating a $(item)Manastar$(0) and placing it next to a pool will have the flower shine red if there's a loss, or blue if there's a profit. The measurement updates every few seconds."	"Из-за неточности измерений $(item)Посох Леса$(0) порой не даст ответа на вопрос, увеличивается ли количество маны в $(item)Бассейнах$(0) или уменьшается. Создав $(item)Звезду маны$(0) и поставив ее вплотную к бассейну, Вы увидите, что при уменьшении маны она будет испускать красные частицы, а при увеличении - синие. Измерения происходят каждые несколько секунд."	"The imprecise measurements of the Wand of the Forest sometimes won't cut it for telling if you're turning a profit or loss in your Mana Pools.

Creating a Manastar and placing it next to a pool will have the flower shine red if there's a loss, or blue if there's a profit. The measurement updates every few seconds."	"Из-за неточности измерений Посох Леса порой не даст ответа на вопрос, увеличивается ли количество маны в Бассейнах или уменьшается. Создав Звезду маны и поставив ее вплотную к бассейну, Вы увидите, что при уменьшении маны она будет испускать красные частицы, а при увеличении - синие. Измерения происходят каждые несколько секунд."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/manastar.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/manastar.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/manastar.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Из-за неточности измерений $(item)Посох Леса$(0) порой не даст ответа на вопрос, увеличивается ли количество маны в $(item)Бассейнах$(0) или уменьшается. Создав $(item)Звезду маны$(0) и поставив ее вплотную к бассейну, вы увидите, что при уменьшении маны она будет испускать красные частицы, а при увеличении - синие. Измерения происходят каждые несколько секунд."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.sparkChanger0"	"sha256:2e530260dd3b4bfece1134a929ec3dee1dba30e5b9adad8d02689183b173bf6d"	"The $(item)Spark Tinkerer$(0) is a block with the ability to modify the $(l:mana/spark_upgrades)$(item)Augments$(0)$(/l) placed on $(l:mana/sparks)$(item)Sparks$(0)$(/l). Placing one adjacent to a $(l:mana/pool)$(item)Mana Pool$(0)$(/l) (or other block with a $(l:mana/sparks)$(item)Spark$(0)$(/l) attached) will connect it to that block.$(p)Right-clicking the $(item)Spark Tinkerer$(0) with a $(l:mana/spark_upgrades)$(item)Spark Augment$(0)$(/l) will put the augment in the block; the augment can be removed by right-clicking again."	"$(item)Искра ремесленникка$(0) - это блок, способный модифицировать $(item)Дополнения$(0), помещенные в $(item)Искры$(0). Размещение его рядом с $(item)Бассейном маны$(0) или другими блоками с прикрепленным $(item)Искрами$(0) будет подключен к этим блокам. $(p)Щелчок ПКМ по $(item)Искре ремесленника$(0) с помощью $(item)Дополнения для искр$(0) добавит в блок, его можно удалить, щелкнув ПКМ."	"The Spark Tinkerer is a block with the ability to modify the Augments placed on Sparks. Placing one adjacent to a Mana Pool (or other block with a Spark attached) will connect it to that block.

Right-clicking the Spark Tinkerer with a Spark Augment will put the augment in the block; the augment can be removed by right-clicking again."	"Искра ремесленникка - это блок, способный модифицировать Дополнения, помещенные в Искры. Размещение его рядом с Бассейном маны или другими блоками с прикрепленным Искрами будет подключен к этим блокам.

Щелчок ПКМ по Искре ремесленника с помощью Дополнения для искр добавит в блок, его можно удалить, щелкнув ПКМ."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/spark_changer.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/spark_changer.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/spark_changer.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Искра ремесленника$(0) - это блок, способный модифицировать $(item)Дополнения$(0), помещенные в $(item)Искры$(0). Размещение его рядом с $(item)Бассейном маны$(0) или другими блоками с прикрепленным $(item)Искрами$(0) будет подключен к этим блокам. $(p)Щелчок ПКМ по $(item)Искре ремесленника$(0) с помощью $(item)Дополнения для искр$(0) добавит в блок, его можно удалить, щелкнув ПКМ."	"Исправлена опечатка: «ремесленникка» -> «ремесленника»."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.sparks3"	"sha256:c57a40de3e07a327462d3f6349797136d23cff3310eb40010e6a81a272d55b16"	"Sparks can be dyed with $(item)Dye$(0); sparks with different colors will never interact. They can also be splashed with a bit of $(l:misc/phantom_ink)$(item)Phantom Ink$(0)$(/l) to make them highly translucent (in case you think they look too obtrusive)."	"Если $(item)Искры$(0) покажутся Вам слишком надоедливыми из-за своего мерцания, просто кликните по одной из них $(item)Призрачными чернилами$(0), чтобы сделать ее более прозрачной и незаметной. Чернила при этом не потратятся."	"Sparks can be dyed with Dye; sparks with different colors will never interact. They can also be splashed with a bit of Phantom Ink to make them highly translucent (in case you think they look too obtrusive)."	"Если Искры покажутся Вам слишком надоедливыми из-за своего мерцания, просто кликните по одной из них Призрачными чернилами, чтобы сделать ее более прозрачной и незаметной. Чернила при этом не потратятся."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/sparks.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/sparks.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/mana/sparks.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Если $(item)Искры$(0) покажутся вам слишком надоедливыми из-за своего мерцания, просто кликните по одной из них $(item)Призрачными чернилами$(0), чтобы сделать ее более прозрачной и незаметной. Чернила при этом не потратятся."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
