id	source_hash	translation
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_drain.json:/text/0/text	sha256:32f9eb4ac26b9e9a473bacbe7f2459e9566436bf8d08b7a537e6fee8172f0102	Слив — это вход/выход из литейной печи, когда речь идёт о жидкостях. Вы можете подключить к сливу краны или трубы из вашего любимого мода, чтобы сливать жидкости. С помощью вёдер, медных сосудов и каналов можно помещать и извлекать жидкости через слив.
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_drain.json:/text/1/text	sha256:f7da56f6ad6e5d8d09acffa5b4ebfa0d69badd3362cdfce4cbb84ad26d8d9bc2	Жидкость, оказавшаяся в центре слива, будет следующей, которая выльется.
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_drain.json:/title	sha256:170fd80b05f167f3dd0e6c87f90a6cbc5d6b17dcf94f0f2488d13ed2621b84c8	Выжженный слив
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_duct.json:/text/0/text	sha256:a02a3d9eb0f7ea7f5e685202ae8f26db63d9a8cdf22782737a9e232431d32db8	Выжженный туннель — это способ извлечь определённую жидкость из литейной печи. Жидкость выбирается путём помещения медного сосуда или ведра, наполненного жидкостью, в слот фильтра туннеля.
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_duct.json:/text/1/text	sha256:034c37ec230f43d75e711924774d538d51eeef6f6d9013fc5c342cc45ee7521b	Жидкость, которую вы выбрали для фильтрации, будет отображаться в центре туннеля.
mantle-book:tconstruct:fantastic_foundry:foundry/scorched_duct.json:/title	sha256:9774ab0cf0c2eeff128b84795629d67c7111d75bdbf4d00550d318127f2e11ab	Выжженный туннель
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedblocks.json:/text/0/text	sha256:a560f866ff8bef1a9163102a783ec6a4f4b2a21159bc57ae2f54093a13befd86	Эти блоки можно использовать для любой части литейной печи, как для пола, так и для стен. Они также полезны для украшения вашей базы.
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedblocks.json:/title	sha256:0c47dbfb5534ade861ab32dbe06446a12408d9fc212580c3a62dcf6336e7d5bc	Выжженные блоки
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedglass.json:/text/0/text	sha256:4abb30db8590ca1f9b81f7725aa30f13143b8dc6e9aa2ecf4e325356ee0d6565	Через это стекло можно смотреть на ваши фантастические расплавленные материалы, не замедляя работу литейной печи. Обратите внимание, что в отличие от резервуаров, в нём нельзя хранить жидкость.
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedglass.json:/text/1/text	sha256:0d5d215948cdb0e523704c3918b1f596a154ba6b2d037693ba6037017029d63b	Стекло нельзя использовать для пола литейной печи.
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedglass.json:/title	sha256:59bccd07d50852d152474573cc5adb2871eff1033617ce5f9e517926efa25111	Выжженное стекло
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedladder.json:/text/0/text	sha256:800be745185962e74f49967abbfc05108f1f122b9e3e5473460dd35a054f8fee	Выжженная лестница может быть использована для лёгкого подъёма или спуска с вашей литейной печи, что полезно, если вы планируете построить её ещё выше!
mantle-book:tconstruct:fantastic_foundry:foundry/scorchedladder.json:/title	sha256:3124464e7f597e7d98b37e67dbbcae123472c344bd267a199a155388dd88eb8a	Выжженная лестница
mantle-book:tconstruct:fantastic_foundry:foundry/soul_glass.json:/text/0/text	sha256:1846f8060b373e9ed4284f0546e7f3332117bf0d88e37bc137aa6d707fd6f0c7	Хотите не только смотреть на расплавленные металлы, но и прикоснуться к ним или поплавать в них? Стекло душ создаёт преграду, сквозь которую вы можете пройти, а жидкости — нет.
mantle-book:tconstruct:fantastic_foundry:foundry/soul_glass.json:/text/1/text	sha256:0d5d215948cdb0e523704c3918b1f596a154ba6b2d037693ba6037017029d63b	Стекло нельзя использовать для пола литейной печи.
mantle-book:tconstruct:fantastic_foundry:foundry/soul_glass.json:/title	sha256:6caaf985a04bdd404a20848679a9ab6061d3b286a53d2399396ab421bd4b1a5d	Выжженное стекло душ
mantle-book:tconstruct:fantastic_foundry:foundry/structurerequirements.json:/text/0/text	sha256:67e6efc7f6228693e43220ec25c3eefa0a8bb00b7348d08cbdf2fcd70bacb772	У вашей литейной печи есть определённые требования, больше - не всегда лучше.
mantle-book:tconstruct:fantastic_foundry:foundry/structurerequirements.json:/text/1/text	sha256:0ec576f2a2c93b612f9264a17ae676cc7f595e69c95094d9c96f36bc5d548e78	Пол литейной печи должен состоять из допустимых блоков, за исключением стекла. Допустимые блоки будут показаны на следующих страницах! Ваша литейная печь должна быть прямоугольной, она не может быть Г-образной, круглой или додекаэдрической формы.
mantle-book:tconstruct:fantastic_foundry:foundry/structurerequirements.json:/text/2/text	sha256:132f88b706f0dfdac1b8d879c48646593226bfe70e7fd412605c779b54c87989	Максимальный внешний размер вашей литейной печи — 16x16x65; внутренний — 14x14x64.
mantle-book:tconstruct:fantastic_foundry:foundry/structurerequirements.json:/text/3/text	sha256:1dda67039c5b2e2e9962d3f4e764478582a005493202aa998dd1336d712fbba2	Для правильного функционирования литейная печь должна иметь углы и края.
mantle-book:tconstruct:fantastic_foundry:foundry/structurerequirements.json:/title	sha256:5e1b8e990b86bd40161ecd8e563a252ac457f3c718770de8f96afefd78b8ab28	Требования к структуре
mantle-book:tconstruct:fantastic_foundry:foundry/tanks.json:/text/0/text	sha256:8c66079a088c752a5952822623b647fc3b2df896fc9e1342846613d97188d360	Резервуары подходят для хранения расплавленных жидкостей и топлива. Чтобы плавить металлы в литейной печи, понадобится хотя бы один! Резервуары нельзя использовать в полу литейной печи.
mantle-book:tconstruct:fantastic_foundry:foundry/tanks.json:/text/1/text	sha256:21722da002923a43e837d5216e77107eb7bc413cf8e5a626a4f849a8913c570d	Резервуары можно наполнять из вёдер и бутылочек с зельями, а также через краны. В них можно отливать предметы без литейной печи. Поршни разбивают резервуары, а раздатчики могут их устанавливать.
mantle-book:tconstruct:fantastic_foundry:foundry/tanks.json:/title	sha256:d4789020dd3ac36b82657701522648bd119a07500e87f88672b47cb9125df9d5	Выжженные резервуары
mantle-book:tconstruct:fantastic_foundry:foundry/tinted_glass.json:/text/0/text	sha256:c8dd8e0b9af2eac43a692c0512fd963623914380747836b763180a8d75bf6d6b	Хотите сохранить темноту в литейной печи, чтобы появлялось больше ифритов? Сделайте окно из выжженного тонированного стекла: оно совершенно прозрачное, но не пропускает свет.
mantle-book:tconstruct:fantastic_foundry:foundry/tinted_glass.json:/text/1/text	sha256:0d5d215948cdb0e523704c3918b1f596a154ba6b2d037693ba6037017029d63b	Стекло нельзя использовать для пола литейной печи.
mantle-book:tconstruct:fantastic_foundry:foundry/tinted_glass.json:/title	sha256:aa6b7b0b461c3404827afaeca6c99fbf3613aa80fe969e45bdb64186de7535b3	Тонированное выжженное стекло
mantle-book:tconstruct:fantastic_foundry:intro/intro.json:/text/0/text	sha256:f28768f71bfefa36b4db2f2c306b983b437936454bce6c11ea2e24df3e3689b2	Здравствуй, литейщик. Меня зовут Немея, и я рада приветствовать тебя в удивительном мире «Фантастической литейной печи».
mantle-book:tconstruct:fantastic_foundry:intro/intro.json:/text/1/text	sha256:235445909e484b8711490e373e4bbfd55167b0faf004ce16777442745df73f4a	Используя мистичность Незера, я создал несколько выдающихся устройств.
mantle-book:tconstruct:fantastic_foundry:intro/intro.json:/title	sha256:c893b2f92a7f773274e87e72353727f7292edf42a4ab965f466b55010b4ae2dd	Фантастическая литейная печь
mantle-book:tconstruct:materials_and_you:furtherreading/fantastic_foundry_craft.json:/description/0/text	sha256:355770f0085767f224dacd97fc0ebafaea41ec9cbfe0442f25dd46baceda25d1	Самые горячие новинки в обработке расплавленных металлов. Забудьте о плавильне и сразу стройте литейную печь! Подробнее — в книге §o«Фантастическая металлургия»§r за авторством Nemea.
mantle-book:tconstruct:materials_and_you:furtherreading/fantastic_foundry_craft.json:/title	sha256:c2b2e9a46da0357c21d543b4c0e713b0f72b56a0359eaf8cf0e083ffdaaa5ba9	«Фантастическая металлургия», автор — Nemea
mantle-book:tconstruct:materials_and_you:furtherreading/furtherreading.json:/text/0/text	sha256:04ae54f843eabb55ac556575ca8cddfe4c732d1554a657f90e3ea67135d75674	Теперь, когда вы понимаете основы работы, потратьте некоторое время, чтобы использовать полученные знания и создать несколько основных инструментов. Как только вы освоитесь с основами, вы сможете читать книги моих коллег, посвященные более сложным темам.
mantle-book:tconstruct:materials_and_you:furtherreading/furtherreading.json:/text/1/text	sha256:3faa0e1ba147d71f4226c35b58a926b4c42af8def0835f4347af0223bf8420e1	Совет по хранению книг: поскольку у большинства из нас всего две руки, поставьте рядом с рабочим местом кафедру и держите книги на ней.
mantle-book:tconstruct:materials_and_you:furtherreading/furtherreading.json:/title	sha256:bd2e42f237b39fc195116b8e1606b7af14daf25b36e918b2341817bf4ddf2fd2	Дальнейшее чтение
mantle-book:tconstruct:materials_and_you:furtherreading/gadget_craft.json:/description/0/text	sha256:b811e8e802838defb56b63f7e6ee56ba597a329c7d9292df27b0a8b545fd97fa	Я сделал из слизи, пороха и самых странных материалов всё, что только можно вообразить. Даже слизневую броню! Скоро в книге §o«Литейные §oгаджеты»§r за авторством Melvin.
mantle-book:tconstruct:materials_and_you:furtherreading/gadget_craft.json:/title	sha256:e951149626a480475a34f9a1a09845b956e928ed74161940b2e582f1e4945120	«Литейные гаджеты», автор — Melvin
mantle-book:tconstruct:materials_and_you:furtherreading/puny_craft.json:/description/0/text	sha256:b35c79d9d00bf7c117a7fe6c205a4565f161e07a5dd78cc7bfcf130ff03d2785	ТАК, ЛИТЕЙЩИКИ, СЛУШАЙТЕ СЮДА. Я — единственный и неповторимый §lTHRUUL M'GON§r, а мои новые книги §o«Лёгкая металлургия»§r и §o«Тяжёлая металлургия»§r научат вас работать с материалами получше, плавить металлы, создавать сплавы И МНОГОМУ ДРУГОМУ.
mantle-book:tconstruct:materials_and_you:furtherreading/puny_craft.json:/title	sha256:80611b139b046e157938b92066b717507d113f3dee72228f7ddd80b43764212d	«Лёгкая металлургия», автор — Thruul
mantle-book:tconstruct:materials_and_you:intro/partbuilder.json:/text/0/text	sha256:ea34684ef8545e63682c1e17b2dbfc15252ebf96c67ca015d0adaf8b457d139d	Чтобы изготовить деталь, возьмите пустой шаблон, положите его в слот для шаблона и выберите нужную деталь инструмента. Затем добавьте мягкий материал, которому можно придать форму руками, и заберите готовую деталь. Здесь также можно изменить форму ранее созданной мягкой детали.
mantle-book:tconstruct:materials_and_you:intro/partbuilder.json:/title	sha256:26fe0e643cd20294009fff026c8d94804356d3920010cfa6a9b9d301929596c4	Формирователь частей
mantle-book:tconstruct:materials_and_you:intro/partbuilder_craft.json:/description/0/text	sha256:5f7c432b9af1bfadd996894fe47fb14426a7c1cefbcf106f73f81e85a67615ab	Создав несколько шаблонов, создайте конструктор деталей, чтобы приступить к изготовлению инструментов.
mantle-book:tconstruct:materials_and_you:intro/partbuilder_craft.json:/title	sha256:a4220656d3116de2d8bb4c669674b4f988787d7aebdcb09fcd1eb565b35d5d30	Создание конструктора деталей
mantle-book:tconstruct:materials_and_you:intro/partchest_craft.json:/description/0/text	sha256:b5504b26c8ac1d8c607f2a21d08b2bb96ef634b43044ccdd7998b628acacda69	Никогда не знаешь, когда снова понадобится неиспользованная деталь инструмента.
mantle-book:tconstruct:materials_and_you:intro/partchest_craft.json:/title	sha256:d27e52e3b2a40e4151629a9a5ebc382c3cc10c18980939558315fc62f5439aaf	Создание ящика для деталей
mantle-book:tconstruct:materials_and_you:intro/pattern_craft.json:/description/0/text	sha256:e681aeb3c7990d9dda935399e887ee5054bfbe40b75aca70159276c11d64ef1e	При создании инструментов вам понадобится множество шаблонов, как для создания деталей инструментов, так и рабочих столов.
mantle-book:tconstruct:materials_and_you:intro/pattern_craft.json:/title	sha256:ad99f9f34df83b020bf8fc0deedcf38cef0fb15feffcf3eeacdcdbb6833e2a1b	Создание шаблонов
mantle-book:tconstruct:materials_and_you:intro/selena.json:/text/0/text	sha256:4a98578596a6368f0a622039619a13acd956f41c163dd89d848384b6f7c540e6	Я, Селена Аркадия Эодхан, библиотекарь гильдии мастеров слизней и руководитель специального военного подразделения слизней, желаю всем вам отличных навыков в учебе и больших успехов в этой области.
mantle-book:tconstruct:materials_and_you:intro/selena.json:/title	sha256:d004ff97c787528a34ef11d4bb2f8a17514d93ad9d2a5a8be390747214990eda	Селена
mantle-book:tconstruct:materials_and_you:intro/storage.json:/text/0/text	sha256:a1dc9831a3d3e8d9bb4afb3159849289e1d9e363e4bb69425a5e04b4829636b6	Итак, вы хотите хранить лишние детали в специальном ящике? Нет? Что ж, возможность у вас всё равно есть.
mantle-book:tconstruct:materials_and_you:intro/storage.json:/text/1/text	sha256:26563f8e0274aedfe344bcdd4a71c38b3925f19b0cc384adc1078259aa951b4a	Ящики для частей позволяют хранить множество дополнительных частей, которые у Вас могут быть. В каждом слоте можно хранить не более 8 частей. Если Вам нужно больше, значит, Вы что-то делаете неправильно или у Вас очень запутанные рецепты.
mantle-book:tconstruct:materials_and_you:intro/storage.json:/text/2/text	sha256:ca7affba7c808f3af2160af8ae9a03a17c5074f03021f5b6e5e6d1edd64aba9e	О, этот сундук слишком тесен? Попробуйте сундук литейщика! В нём можно хранить любые предметы в 64 слотах, хоть и каждый слот вмещает всего 16 предметов.
mantle-book:tconstruct:materials_and_you:intro/storage.json:/title	sha256:240b033c221bf212a82d9a516568e1fc280ecc3e342174df177d55e4d053d143	Ящики
mantle-book:tconstruct:materials_and_you:intro/tinkerschest_craft.json:/description/0/text	sha256:ed89282405ffb83ed6132006ffe52a6bca58f69abb63ea47b8c1a22fa2a731f8	После крафта вы можете покрасить сундук в любой цвет.
mantle-book:tconstruct:materials_and_you:intro/tinkerschest_craft.json:/title	sha256:43ce563da420611f0256b16ba603d78ae2c324dbd2b177caead9173c0c197490	Создание литейного ящика
mantle-book:tconstruct:materials_and_you:intro/tinkerstation.json:/text/0/text	sha256:4ba2feab8582176ad8f4a091d505e204bd5a1d5ad1e034bf48f0d3375a14f4bd	Это сюда, то туда... Ой, наоборот. Нужно продолжать мастерить.
mantle-book:tconstruct:materials_and_you:intro/tinkerstation.json:/title	sha256:03c4ffea20d7382bcd2c6bc7bc0fa787cb69afe4fd405ba818f6df2ce5d61bc7	Литейная станция
mantle-book:tconstruct:materials_and_you:intro/tinkerstation2.json:/text/0/text	sha256:4514298d0c8f11bbaa8161b5356cbd6cb6992dce6eedf2f84732a6bf5a8a0aa2	Первый шаг в вашем грандиозном приключении — создать первый инструмент. Возможно, по началу он будет не очень, но это Ваша работа, и Вы должны ею гордиться.
mantle-book:tconstruct:materials_and_you:intro/tinkerstation2.json:/text/1/text	sha256:4af3c19288538ac84115e36f6811da18fa41bce29b4fc83eeecac3416744fb6a	Собрав все детали инструмента, можно приступать к сборке! Возьмите литейную станцию, выберите нужный инструмент и начинайте мастерить. Не забудьте дать ему имя, пока есть возможность.
mantle-book:tconstruct:materials_and_you:intro/tinkerstation2.json:/text/2/text	sha256:dff3a5a7b4660d981feda6b22e5d9b028d75202c13ff689b5ca775677c01edf3	Вы также можете использовать литейную станцию для добавления модификаторов на инструменты. На базовом столе достаточно места только для объединения максимум трёх частей, то есть широкие инструменты создать невозможно. Другие мастера-литейщики знают секрет создания инструментов из четырёх или пяти частей.
mantle-book:tconstruct:materials_and_you:intro/tinkerstation2.json:/title	sha256:03c4ffea20d7382bcd2c6bc7bc0fa787cb69afe4fd405ba818f6df2ce5d61bc7	Литейная станция
mantle-book:tconstruct:materials_and_you:intro/tinkerstation_craft.json:/description/0/text	sha256:a00b0f47caaa52501ec0e144f85ced829e3a5cb87088779c402c6847cd872f69	Надеюсь, у вас еще остались шаблоны. Если нет, всегда можно сделать больше.
mantle-book:tconstruct:materials_and_you:intro/tinkerstation_craft.json:/title	sha256:581bda641c2183ffe954d1067e341a599f0e538864e70d6a614955d684102a0d	Создание литейной станции
mantle-book:tconstruct:materials_and_you:intro/welcome.json:/text/0/text	sha256:14c98c91820d350909871b235028fbffaab987db85ce0e122e642851dccd5d8e	Добро пожаловать в третье издание книги «Материалы и вы: как выжить в первый день и дальше». В отличие от второго издания, в этой книге основное внимание уделяется изготовлению и типам инструментов, а такие темы, как модификаторы, оставлены для дальнейшего чтения.
mantle-book:tconstruct:materials_and_you:intro/welcome.json:/text/1/text	sha256:9a2f6930be20893728adf52ad1d277a0becf22c6895ffd9490da223b2c0a0a86	Если вас интересуют изменения в новой версии, загляните на страницу «Что нового» по ссылке на GitHub или в Discord SlimeKnights. К сожалению, я так и не разобрался со ссылками, поэтому дать их здесь не могу.
mantle-book:tconstruct:materials_and_you:intro/welcome.json:/title	sha256:e20fef6b1258cc88965fcac9e03120a68828a32b6c99d413a5cb640ae63e0ac2	Материалы и вы
mantle-book:tconstruct:materials_and_you:modifiers/abilities.json:/text/0/text	sha256:09d925dbad0868333902b213d24f1579288a1e5dd1768dcdc2a308320a126529	Умения — это мощные модификаторы, которые существенно меняют инструмент. Например, «Шёлковый» и «Автоплавка» изменяют результат добычи блоков, а «Парное владение» заметно упрощает обращение с инструментами.
mantle-book:tconstruct:materials_and_you:modifiers/abilities.json:/text/1/text	sha256:185ff13d9e354dcdb2c6d0a001c3fac93be6bff831fdb27417998261322afcd7	Почти все инструменты начинаются с одного слота для умений и могут получить не более двух дополнительных, поэтому выбирайте способности с умом.
mantle-book:tconstruct:materials_and_you:modifiers/abilities.json:/text/2/text	sha256:c6408e558e33b9340628fc82e1377a733ab224ff6cc90c849fd23eba2c133c1b	В «Тяжёлой металлургии» Труула М'Гона и «Металлургической энциклопедии» приведён полный список доступных инструментам умений.
mantle-book:tconstruct:materials_and_you:modifiers/abilities.json:/title	sha256:81932b99d9d932d998aaa17ae2359f7c6e868af4479be078e0115927c4edd738	Способности
mantle-book:tconstruct:materials_and_you:modifiers/abilities.json:/tooltip/0	sha256:42f2b5960f466cd2b5b449f9f9d98f2d727d343a73f9a90901a05daa96c19e53	Значок слота для умений
mantle-book:tconstruct:materials_and_you:modifiers/defense.json:/text/0/text	sha256:20ea9d715cfd0e39a534046623239786a1a99cd4e60449494d29fb6f947d9248	Защита — особый тип модификаторов только для брони. Она повышает сопротивление определённым угрозам, например огню или отбрасыванию, и позволяет дополнительно настраивать броню, поскольку у большинства её типов нет особенностей материалов.
mantle-book:tconstruct:materials_and_you:modifiers/defense.json:/text/1/text	sha256:77997bad910f25ea74b20433c50df85f3a8a0ed8e901ce0ca47c15fe662a8fb5	Обычно броня с большим количеством слотов защиты изначально имеет меньше слотов для улучшений, то есть функциональность приносится в жертву ради защиты.
mantle-book:tconstruct:materials_and_you:modifiers/defense.json:/text/2/text	sha256:07357579a1c5acbd4a29fab90c6a1875bd5fa46bd151ba51f72fadfb5b14e02f	В «Тяжёлой металлургии» и «Металлургической энциклопедии» приведён полный список доступных на броне модификаторов защиты.
mantle-book:tconstruct:materials_and_you:modifiers/defense.json:/title	sha256:eb10a69974a19a8e5fcc52eb02fd627bb7978a1789fd93a95a709e9eea11beb9	Модификаторы защиты
mantle-book:tconstruct:materials_and_you:modifiers/defense.json:/tooltip/0	sha256:5b2639fe02572d43f89c16c1d7fec6f08a1e37a3ed8881f409f5c6528c758aa4	Значок слота защиты
mantle-book:tconstruct:materials_and_you:modifiers/index.json:/subText	sha256:19a1a67b0fd3154c7e046fdf03eb368ca46026c1d8818e9447b031657187002a	Модификаторы - это дополнительные улучшения, которые могут быть применены к инструменту, аналогично зачарованиям. В разделах ниже описан каждый тип модификаторов:
mantle-book:tconstruct:materials_and_you:modifiers/index.json:/title	sha256:072da57facdcc631f41c5d886717e71197314fb5518d7c4b51033dbe11f7ffff	Модификаторы
mantle-book:tconstruct:materials_and_you:modifiers/slotless.json:/text/0/text	sha256:aab8d55a0708b90ed94f9ad435feeeb4051cf56ce3b59897278ede03aa0bc1d0	Бесслотовые модификаторы не требуют слотов, в отличие от всех других типов модификаторов. Обычно это означает, что модификатор либо имеет некоторый компромисс, либо эффект незначительный.
mantle-book:tconstruct:materials_and_you:modifiers/slotless.json:/text/1/text	sha256:99a731defe1d3436a4bd163de6fc2f6ba82e0ab89e8259f99a971e51e4872094	Один из примечательных видов бесслотовых модификаторов — бонусные: они дают дополнительные слоты модификаторов. Многие добавляют слоты для улучшений, а некоторые, как мне рассказывали, даже слоты для умений.
mantle-book:tconstruct:materials_and_you:modifiers/slotless.json:/text/2/text	sha256:ed426059e97a22dd23a0fbfd1888743a0d17e5bd760bb30ca5f964e64baf3365	В «Лёгкой металлургии» Труула М'Гона и «Металлургической энциклопедии» приведён полный список доступных инструментам бесслотовых модификаторов.
mantle-book:tconstruct:materials_and_you:modifiers/slotless.json:/title	sha256:948c9422299006b0b6084984661102f1cfa74cf2cdf00280d5cb4ceaaa338030	Бесслотовые модификаторы
mantle-book:tconstruct:materials_and_you:modifiers/slotless.json:/tooltip/0	sha256:feed8e93c0d0f8ca09e9f3a4592bf2230ebc0c2d2aa972699a3e9af8319e9cf5	Значок без слотов
mantle-book:tconstruct:materials_and_you:modifiers/traits.json:/text/0/text	sha256:bd5608c8028ee225bf3178353b23271d30edc3cc2d00ae47cfc9c6286596517a	Особенности — это врождённые умения, связанные с созданием инструмента. Они проявляются благодаря превосходному качеству, симпатической магии или подаче в инструмент такого количества энергии, что он начинает приобретать необычные свойства.
mantle-book:tconstruct:materials_and_you:modifiers/traits.json:/text/1/text	sha256:355704ad38bd3a9c3e328c031d9078e3c7b8f869faf15b08146a09746c7d637d	Существует два основных типа особенностей: особенности от материалов, которые исходят от материалов, выбранных для каждой детали инструмента и особенности от инструмента, которые присущи типу создаваемого инструмента.
mantle-book:tconstruct:materials_and_you:modifiers/traits.json:/text/2/text	sha256:fb3368f8f94d96a161a352924b61aeed49f8463153f7bb58416b3c7b227a1a6c	Эта книга, «Лёгкая металлургия» и «Тяжёлая металлургия» Труула М'Гона, а также «Фантастическая металлургия» Немеи описывают разные уровни материалов и их особенности. Особенности инструментов рассматриваются в этой книге и «Тяжёлой металлургии».
mantle-book:tconstruct:materials_and_you:modifiers/traits.json:/title	sha256:e0ab4adb01b26f9826cee772123af832c93981e47a14189c514fbd40212a3ce5	Особенности
mantle-book:tconstruct:materials_and_you:modifiers/upgrades.json:/text/0/text	sha256:dccd0bd16a9d9cfee471a869e3790abbc0c6f083fdbc85343ddfb4bacf66bc18	Улучшения — это обычные усовершенствования инструмента. Как правило, к нему прикладывают предмет и словно «стирают» часть его магических свойств: например, редстоун делает инструмент быстрее.
mantle-book:tconstruct:materials_and_you:modifiers/upgrades.json:/text/1/text	sha256:d0d5f02a692c6f93792841c8358bdafe656ec803ca6ef88b637e38598aece7d1	Большинство инструментов начинаются примерно с 3 слотов для улучшений, хотя можно получить больше слотов с помощью других типов модификаторов.
mantle-book:tconstruct:materials_and_you:modifiers/upgrades.json:/text/2/text	sha256:b946d63ba0afb656684bc9651b46a59c4a81c7913f8cd34377d803da5543db7d	В «Лёгкой металлургии» Труула М'Гона и «Металлургической энциклопедии» приведён полный список доступных инструментам улучшений.
mantle-book:tconstruct:materials_and_you:modifiers/upgrades.json:/title	sha256:e02a5941602a57c3c2f17eafe2bf11c64bba85755ace8983c10ed23f1d4b286f	Улучшения
mantle-book:tconstruct:materials_and_you:modifiers/upgrades.json:/tooltip/0	sha256:c420ea7dae8d378707cc3cbabd3668d0e68e4ab9ef2c656e01dab1057e7399f3	Значок слота для улучшений
mantle-book:tconstruct:materials_and_you:tools/part_swapping.json:/text/0/text	sha256:0a48a61d372fafdba187b98404481e7bad62ab76bb820490d5d62600b492225b	Хотели когда-нибудь исправить старую ошибку? С инструментами это возможно. Чтобы заменить материал детали, положите инструмент и новую деталь в литейную станцию. Если у инструмента несколько одинаковых деталей, попробуйте разные слоты, чтобы заменить нужную. Детали брони часто можно менять на литейном столе.
mantle-book:tconstruct:materials_and_you:tools/part_swapping.json:/title	sha256:a53ccedc8bb2ca2ccc22de1199d83373d9ab868d1edc72271c90546c09e85667	Замена частей
mantle-book:tconstruct:materials_and_you:tools/recycling.json:/text/0/text	sha256:27972b19dde0d4e8c5a929d4967141d6ab2948a77254702709af16723962ae9b	Передумали использовать инструмент? Разберите его с помощью яда в конструкторе деталей, чтобы вернуть одну деталь. Иногда удаётся вернуть и вторую; для отремонтированных инструментов шанс выше. Чтобы переработать кинжалы, сложите их по 2.
mantle-book:tconstruct:materials_and_you:tools/recycling.json:/title	sha256:57c14c7790c42f6cf46635e437b1a590074ddaf8a369bb8f10cb71de93164986	Переработка инструментов
mantle-book:tconstruct:materials_and_you:tools/repairing.json:/description/0/text	sha256:bbaa6569c54a14bfc8d51a7c451deaf84dde3da1aaf443b5c10af71854dd79e8	Чтобы починить инструмент, поместите его вместе с материалом головки в литейную станцию или литейную наковальню. Также можно использовать ремонтные наборы: они работают на верстаке и при щелчке ПКМ непосредственно по инструменту.
mantle-book:tconstruct:materials_and_you:tools/repairing.json:/title	sha256:e2c5201c1822c05e20c31a03798e6d58e80f4e121e5a69fd8afeba9d594db2c6	Ремонт
mantle-book:tconstruct:materials_and_you:tools/tconstruct_arrow.json:/properties/0	sha256:980c0a76542bdb7e495b94b5277471689cb74bb09c2879f5aaf2425b6fb70199	Требуется лук или арбалет.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_arrow.json:/properties/1	sha256:6c056ee65dc141eecdcd957b76202c817eca1dec7b6e7ac5aa171414c11edcfd	Лучше стрел скелетов
mantle-book:tconstruct:materials_and_you:tools/tconstruct_arrow.json:/properties/2	sha256:d7a1bb26e7a3aa118ad1608406e0fb9a56ea2da4a399fa310ec79a2c630858e1	Имеет разные эффекты в зависимости от материалов.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_arrow.json:/text/0/text	sha256:7b82a41d5752e2f2a5ec75b9ef82d9bf27dbe79cd84d9fe9f8c53088ed5225e3	Стрелы — основные снаряды для большинства луков. Можно использовать обычные стрелы, выпадающие из скелетов, но литейные стрелы лучше.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_crossbow.json:/properties/0	sha256:3c99d026f1439c643634d928cc428c0e0a1f03b8dee839ccb063fa82337fba58	Быстрый и маневренный лук.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_crossbow.json:/properties/1	sha256:77209caf2c96169f8ff2c6aced2e768e1b1ad4778e4ed62f06e19f59618dc48d	Умеет держать стрелу наготове к выстрелу.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_crossbow.json:/properties/2	sha256:8cd83f78626299cfa5e362247d324f67c36e56910cfc34eb6eb4c0822679c193	Любит веселиться с фейерверками
mantle-book:tconstruct:materials_and_you:tools/tconstruct_crossbow.json:/text/0/text	sha256:a98cc8971aaebcdf2e6ec72535a2f221a4120e378141848396db613fbdcae466	Арбалет полезен тем, кто хочет оставаться быстрым и готовым к бою.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_crossbow.json:/text/2/text	sha256:d4688b4ff32a183123b7c22795a75943dfb2be83182b2dbf7b4cb7dda8cbade4	Никогда не следует скрещивать лук
mantle-book:tconstruct:materials_and_you:tools/tconstruct_dagger.json:/properties/0	sha256:343270c3b6805025f8b9144e6f0b673d1396ebcddad9f7307244d0e5d6fe2e2c	Низкий урон
mantle-book:tconstruct:materials_and_you:tools/tconstruct_dagger.json:/properties/1	sha256:725c9dbd48187457456fc5f76319220ba98c233e1722b6f326085fcc860042ec	Высокая скорость
mantle-book:tconstruct:materials_and_you:tools/tconstruct_dagger.json:/properties/2	sha256:6c330bd8fffc4798df133793fffcb7c4a6118fdede4685d36ee8ed78abcc1ff5	Можно использовать во второй руке.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_dagger.json:/properties/3	sha256:1bb22c5629a52dced133b9f651c950389fd56b10044b1abe9d09333872792e0d	При создании и модификации складываются по 2.
