id	source_hash	translation
ie-manual:immersiveengineering:conveyors.txt:line:10	sha256:9fc91f67f6b60b3a57271e596580928d4f34317919004942480e049d14e7291e	При желании люк можно закрыть сигналом редстоуна. <np>
ie-manual:immersiveengineering:conveyors.txt:line:11	sha256:57edcc5b2a773dc726cd9f284ff462fc0f5fbe17ab189cd794f49bfa486f1959	<&conveyor_extract_recipe>Извлекающая конвейерная лента забирает предметы из хранилища подобно воронке. Однако у неё нет собственного инвентаря: извлечённые предметы сразу попадают на ленту.
ie-manual:immersiveengineering:conveyors.txt:line:12	sha256:a3f276f45e908be1a6873e4fb54cca14c8b9ed65036ccefff2925d0208dec947	Нажмите SHIFT+ПКМ Молотом инженера, чтобы изменить сторону ввода. Используйте Отвёртку инженера, чтобы отрегулировать скорость извлечения.<np>
ie-manual:immersiveengineering:conveyors.txt:line:13	sha256:423d83be2553aa53fbf2e2e0ff43f81ce82db9f7ce5f742d480290ac7226ca73	"<&conveyor_vertical_recipe>Вертикальная конвейерная лента - это лента, предназначенная для установки на стенах. С помощью прикрепленных к ней ковшей она будет поднимать предметы прямо вверх. Несмотря на использование термина ""ковш"", она не будет поднимать жидкости."
ie-manual:immersiveengineering:conveyors.txt:line:14	sha256:e608d4703a354c737777d7c112e4f67579bc02f01bb9d843e7594bf169e00e51	Эта лента может помещать предметы в инвентари хранилищ, расположенные над ней, или просто выбрасывать их через край в верхней части на другие конвейеры. <np>
ie-manual:immersiveengineering:conveyors.txt:line:15	sha256:3fb737298310fd8d0a663cc9aa404be7f93e9d13aa9256ef9fae58c6af6362c3	<&conveyor_splitter_recipe>Разделяющая конвейерная лента поочерёдно направляет предметы и существ то влево, то вправо. Так можно равномернее распределять потоки на фабрике.<np>
ie-manual:immersiveengineering:conveyors.txt:line:16	sha256:b832a772e77b5dc3d7d2d75d88f07fe68be6ddd6aaf0232ee85a3fa69c969aef	<&conveyor_covered_recipe>Закрытая конвейерная лента работает как обычная, но строительные леса сверху не позволяют игрокам подбирать предметы с ленты.
ie-manual:immersiveengineering:conveyors.txt:line:17	sha256:b68725aa17fcae848d7bdaccfccfffda4efbad14d97c984ed7a5fb45de0f77be	Вы можете нажать ПКМ по ней другими типами лесов или стекла, чтобы изменить внешний вид покрытия. <np>
ie-manual:immersiveengineering:conveyors.txt:line:18	sha256:32fe1f680e8a2c4c57cbf8ba745ce4b08758c2017835a729c6b5d33a3929cd61	<&conveyor_other_covered_recipes>Сбрасывающие, извлекающие, разделяющие и вертикальные конвейеры тоже можно закрыть строительными лесами. Они продолжат работать как обычно, но игроки не смогут подбирать с них предметы.
ie-manual:immersiveengineering:conveyors.txt:line:19	sha256:1f2311671bb8318d5b793ae201b0088ed0880295bc2796adba615c2cc87841d5	<&chute_recipes>Желоба - это простые конструкции из листового металла, которые позволяют существам падать прямо вниз.
ie-manual:immersiveengineering:conveyors.txt:line:2	sha256:6431973b6b865e2b02aac1c85fe4c3beb33624113553c28f020fd80a6e66d9cc	<&conveyor_recipes>Конвейерные ленты - это простой способ транспортировки всевозможных предметов по вашей базе. Хотя они достаточно прочны для перемещения живых существ, таких как коровы или овцы, их истинная сила заключается в транспортировке предметов
ie-manual:immersiveengineering:conveyors.txt:line:20	sha256:ca7f0db53f3c5b55a2943c1bb28ea5b92e08e10f73e8890323ea45e1516cdd7c	В желоба можно загружать предметы конвейерами и похожими устройствами, а сами желоба могут помещать предметы в хранилища под ними. Игроки не подбирают предметы внутри желобов, и на них почти не действует магнитное или магическое притяжение.
ie-manual:immersiveengineering:conveyors.txt:line:21	sha256:5f3ed186369349586efea1ef6957d6ed5361c7f98c5bc9ee324abe3adb8b061e	Нажмите SHIFT+ПКМ Молотом инженера, чтобы придать желобу угловую форму, изменив сторону для перемещения предметов.
ie-manual:immersiveengineering:conveyors.txt:line:3	sha256:c1bfea950504d7dee4436303526e7ef292db3e74cf5781b4c4d16d77791b75db	Брошенные на конвейер предметы движутся по ленте. Если она ведёт в хранилище, предмет попадёт внутрь. Воронки и похожие блоки могут сбрасывать предметы на ленту.
ie-manual:immersiveengineering:conveyors.txt:line:4	sha256:cc52150c659934040418e1eb892a8b7d333f6b8a74141925c18974c9b9579f99	Молот инженера поворачивает ленты по ПКМ. Чтобы переключить движение вверх или вниз, нажмите ПКМ, удерживая Shift.
ie-manual:immersiveengineering:conveyors.txt:line:5	sha256:30d5c61869e5032eee811703173f474c1c517161d6a451382709ea296f366644	Если нажать ПКМ по конвейерной ленте любым красителем, боковые стенки окрасятся, и будет легче определить, куда она движется. <np>
ie-manual:immersiveengineering:conveyors.txt:line:6	sha256:6326858eac80469dc35d27385c682578417a9bbd3eb3698c52fa1b0e6b955902	<&conveyor_redstone_recipe>Управляемую редстоуном конвейерную ленту можно отключить сигналом редстоуна.
ie-manual:immersiveengineering:conveyors.txt:line:7	sha256:e680be43af623e5941fc639c68ce86800f2c62c716e269c6c16a2072fd7c9927	Панель сбоку позволяет прикрепить рычаг, но сигнал редстоуна может подаваться с любого направления. Нажмите Shift+ПКМ Молотом инженера, чтобы переместить панель на другую сторону. <np>
ie-manual:immersiveengineering:conveyors.txt:line:8	sha256:1203f3157e8746eb3415ddba4a40dc2d2c984f30e7b728051c86352e72638f86	<&conveyor_dropper_recipe>Сбрасывающая конвейерная лента - это простой конвейер с люком посередине, позволяющий сбрасывать предметы, проходящие по нему вниз.
ie-manual:immersiveengineering:conveyors.txt:line:9	sha256:73263be72586f7814f98e26c288412e1c2283f15788d17347e20931bc9a6500a	Предметы будут помещаться в хранилища ниже или просто выбрасываться, если под конвейером есть свободное место.
ie-manual:immersiveengineering:craftingtable.txt:line:0	sha256:3a3c74f9f00f326a05a90c832f70e9d62fbfa9fb216dfd71eed8329cdc7b4f68	Рабочий стол инженера
ie-manual:immersiveengineering:craftingtable.txt:line:1	sha256:163f51949fc65f4a5a8b746d4d1880e2ab14bc52b3fe4d4eb530423375e1cfde	Для различных проектов
ie-manual:immersiveengineering:craftingtable.txt:line:2	sha256:0328f27dfa2f1815c3b1d51024a8c2358023541b3cd48655fcee0f468ac85f66	Рабочий стол инженера - это простое улучшение обычного верстака. Помимо полированной, обработанной деревянной поверхности, он удерживает ингредиенты внутри поля для крафта, когда интерфейс закрыт.
ie-manual:immersiveengineering:craftingtable.txt:line:3	sha256:83a68f1c0814a96f17c513f95a54b3598127f80e99ce5393e266e183fa505cb1	Он также оснащен небольшим ящиком для хранения некоторых компонентов для крафта.
ie-manual:immersiveengineering:crate.txt:line:0	sha256:1e1172778141e1928c10764eecaf9fc8588b2ba7da7e86a3062e276134dbe7ca	Деревянный ящик
ie-manual:immersiveengineering:crate.txt:line:1	sha256:cdd40a926203fd05670195e0d0fd45cb4e86f6fcb5e2a0c654a7338923aafffa	Двигай эту штуку вперёд!
ie-manual:immersiveengineering:crate.txt:line:2	sha256:3ee9df063581ec436dfb705a27991ff137c26cdc6499457cfb6179d977709ae0	<&normal>Деревянные ящики - блоки, очень похожие на сундук. Создаваемые из обработанной древесины, они предлагают 27 слотов для хранения, однако, если их сломать, они сохранят своё хранилище, что позволит вам перемещать их вместе с их содержимым.
ie-manual:immersiveengineering:crate.txt:line:3	sha256:7fdd3d64e64ed2a25847fafb684d989816f1e5d18d33ba4fbaeeb0a3a8099544	Как и сундуки, они выдают сигнал компаратора в зависимости от количества хранящихся предметов.
ie-manual:immersiveengineering:crate.txt:line:5	sha256:eab0be4cd7e482fbe30cee18d845e0f755270f651f354cf43af1601d8d1694e6	<&reinforced>Укреплённый ящик имеет такую же вместимость, что и обычный ящик, но в отличие от него, он взрывостойкий. Теперь ни надоедливые криперы, ни неудачно расположенная шахтёрская взрывчатка не уничтожат ваши ценности!
ie-manual:immersiveengineering:crate.txt:line:6	sha256:294bc228558c3a9dcc823f86dccacb5401aaf24662b952334347318f1819dcbd	При улучшении содержимое ящика сохранится.
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:0	sha256:b9dfd9055e076d6ee1469739d043cf697c05f00b90fc4bc8ca8a50f2538f2b53	Примитивная доменная печь
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:1	sha256:309ac2a2f281ce8464eada25f0b88a262106fec5a563a635cd054f30467dc00f	Простая сталь
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:2	sha256:e4249a819a45680265b3292f7ee8b7f506c1df0cde5bff938253aeb238727853	<&block>Доменная печь используется для увеличения содержания углерода в железе, превращая его в §2сталь§r. Для достижения этого в печи можно использовать только чистое топливо с высоким содержанием углерода, в частности <link;cokeoven;угольный кокс и древесный уголь>.
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:3	sha256:c6c226f3dbf7ddd9ac576864d86d871ad4b17c2891e13c09e9b17b88a8976ef9	<&outputs>Вместе со сталью печь производит §2шлак§r. Его нужно удалять, иначе печь перестанет работать. Формально это отход, но существует несколько способов <link;slag;переработать> его.<np>
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:4	sha256:0764c1ee7fdb55d32a59f6292925572fb298635c5d0fd71fb41fbb850fa40600	<&multiblock>Чтобы сформировать доменную печь, расположите 27 таких блоков в кубе 3x3x3 и щелкните правой кнопкой мыши один из центральных блоков сторон с помощью молотка инженера.
ie-manual:immersiveengineering:crude_blast_furnace.txt:line:5	sha256:28db0710351e45d0d7352ad56e0e34c9fce5ac8d50f5b6d9f633e8b82d1fdb81	Примитивная доменная печь §lне§r поддаётся автоматизации. Все исходные материалы и продукты нужно перемещать вручную через интерфейс. Для автоматического производства стали постройте <link;improved_blast_furnace;продвинутую доменную печь;>.
ie-manual:immersiveengineering:crusher.txt:line:0	sha256:3ae914d990c70171b46a3d1ad70755d54344b2ddfc9c04cca14bb26f708f76fc	Дробилка
ie-manual:immersiveengineering:crusher.txt:line:1	sha256:7d44ec9985a394c20e7edf0d2b4224f28914128e1997ffef3ba9d2ff8e1322e5	Держите руки подальше!
ie-manual:immersiveengineering:crusher.txt:line:2	sha256:5cda93ef0d24847c6171d3a2fb04b63cc9500a5642c5de3e4e5b6d2165df8ca8	Дробление руды эффективно повышает выход: из каждой единицы руды получается две порции пыли для последующей плавки. Эта промышленная дробилка делает всё быстро, а скорость обработки зависит от подаваемой мощности.
ie-manual:immersiveengineering:crusher.txt:line:3	sha256:89cfa987239fe59a1a85b2094de0333288672c9682110dcd64dc47bd40fa36cb	Подача сигнала красного камня на панель управления спереди остановит процесс дробления. Это поведение можно изменить с помощью отвертки инженера.
ie-manual:immersiveengineering:crusher.txt:line:4	sha256:da6287192fa20fa90f1db81802e8a9235edf2c4dde3ca93e402e8ad774707a87	Конструкция формируется ПКМ молотом инженера по центральному блоку спереди. Передняя часть — широкая сторона конструкции с лёгким инженерным блоком внизу.
ie-manual:immersiveengineering:crusher.txt:line:5	sha256:f8b5c753daa141cff5f27e0a9e0e213e19eee5b51460c3938ec9093adee86685	Дробилка подходит не только для руды. Любое упавшее внутрь живое существо получит огромный урон, а машина выдаст соответствующую добычу. Предметы, которые нельзя обработать, будут уничтожены.
ie-manual:immersiveengineering:current_transformer.txt:line:0	sha256:c2ca9467b61d7b20586fd807c854ca9ecdccd41a07243b0125393a36b5efb36f	Трансформатор тока
ie-manual:immersiveengineering:current_transformer.txt:line:1	sha256:907b1d874ffdcc7e0186e9a79f40a60b8451c2ebf7f7912cca7825d8a8cf3d86	88 Flux в час!
ie-manual:immersiveengineering:current_transformer.txt:line:2	sha256:fe40190d356b0167544f434201aa426b5e3d6b77e63a2c9508b610bc31ca894f	Трансформатор тока - это измерительное устройство для электрической энергии. Он может быть подключен к любой линии электропередачи и будет отслеживать энергию, передаваемую через него, возвращая средний Flux/t при щелчке правой кнопкой мыши.
ie-manual:immersiveengineering:diesel_generator.txt:line:0	sha256:b7711223124f0284e9e796b18fbdd7e42abd6f273c001b09853515558ae86e41	Дизельный генератор
ie-manual:immersiveengineering:diesel_generator.txt:line:1	sha256:f3364558ce0fc41a5e1a42e37086d02b218cc916f4f5d79b8a0ec7cd663da232	Лучше, чем громкость: больше громкости.
ie-manual:immersiveengineering:diesel_generator.txt:line:2	sha256:72a2d8f0edca317efadb6a24eb526572aa575b8dedb771d1c3dad410d15e35de	Высоковольтные устройства впечатляют, но бесполезны без генератора, способного обеспечить необходимую мощность.
ie-manual:immersiveengineering:diesel_generator.txt:line:3	sha256:9a88bf3fa7e1cc2f8d6ddf29aabe1558b6e272c57c3a24239cf54663b860df8c	Дизельный генератор — один из немногих способов генерации такого рода энергии. Он создан в виде сложной многоблочной конструкции и будет работать на <link;refinery;биодизеле;diesel> или других видах горючего топлива. Благодаря своей высокой мощности он очень быстро расходует топливо, поэтому убедитесь, что у вас достаточно топлива для его работы.
ie-manual:immersiveengineering:diesel_generator.txt:line:4	sha256:2d06ef7b1b659321066469b8ebe5fa5e81ee193b49612e2daaf5b0b7efc01fe0	<&structure>Конструкция построена из инженерных, генераторных и радиаторных блоков, а также труб для жидкости и строительных лесов. Расположите их в форме, показанной выше, и щелкните правой кнопкой мыши по центральному генератору с помощью молотка инженера.
ie-manual:immersiveengineering:diesel_generator.txt:line:5	sha256:7c5eafe1d9ffdf346bef2feec8941190b3c53927bdfd34b21820887c8dcce1ec	Топливо подаётся в нижние углы генератора, а энергия выводится через три разъёма сверху. Мощность <config;i;machines.dieselGen_output> Flux/t делится между всеми подключёнными точками. Генератор работает, только если хотя бы один выход может принять энергию.
ie-manual:immersiveengineering:diesel_generator.txt:line:6	sha256:f806a40df516606fb26433bc0ac18932a527b1ce282c7236880a87bcc34f0ee9	Небольшой терминал сбоку отключит генератор, если на него подается сигнал красного камня. Это поведение можно изменить с помощью инженерной отвертки. <br>
ie-manual:immersiveengineering:diesel_generator.txt:line:7	sha256:ae166be04ae95e70b784d99bc5b88f942bd849b63990681965bcba175f3dbf53	Ниже перечислено топливо, которое принимает генератор, и время его работы от полного ведра: <&list>
ie-manual:immersiveengineering:dyes.txt:line:0	sha256:2cf104cffa9a1baaccdcc10d6b19cf19c6127a432aab90c0522ea44004705ecc	Промышленные красители
ie-manual:immersiveengineering:dyes.txt:line:1	sha256:3df4c4b9b6d5bb5bdc9bdcbaa57f4e045517588736132c3e0920356c887066cf	Определённо совершенно безвредные
ie-manual:immersiveengineering:dyes.txt:line:10	sha256:34318e4269d1b615176eff188a6c390750b07514ca91f3aebc110942bbb9c76d	<&lead_red> Путем окисления самородков металлического свинца в §2печи§r при высокой температуре металлический свинец можно превратить в §lоксид свинца§r, более известный как красный свинец.
ie-manual:immersiveengineering:dyes.txt:line:12	sha256:b29b933b47945545e89c0d4f1966b8380c2a5fb1b36703148e73bf44b9e14174	Этот краситель можно производить без цветочной фермы или клоша, выращивающего огромное количество красных цветов.
ie-manual:immersiveengineering:dyes.txt:line:2	sha256:fe871d45d8f206a69dcc953d6670800c956cd9badec0eed03e9297ff4c2d059c	Соединения металлов широко используются в промышленных красителях, и наиболее полезным из них является свинец.
ie-manual:immersiveengineering:dyes.txt:line:4	sha256:988e0056cf553b9c72f33de296d9f0d91c1a8aa1d12f690ec82763e6b886a025	Из соединений свинца можно получить большое количество красного и белого красителя.
ie-manual:immersiveengineering:dyes.txt:line:6	sha256:094bb4b76ee7e115ef211927290a820efe8f7e8e9e87cb2f59642ad3261d31fa	Жёлтый краситель из свинца не производят массово: необходимые для хромата свинца ингредиенты трудно получить в достаточном количестве.
ie-manual:immersiveengineering:dyes.txt:line:7	sha256:c38bebde18e6ad0c58d4309dd00ab5332cc03da65354223cd931bf3e37546ca5	<&lead_white>Объединив пары углекислого газа от гниющего материала и уксусную кислоту от испорченного этанола, металлический свинец можно переработать в §lкарбонат свинца§r, широко известный как свинцовые белила.
ie-manual:immersiveengineering:dyes.txt:line:9	sha256:2de6be1ddfb10358cb7a5561c294ccd9701c39d62919cd5231fc3ab289b75321	Краску, полученную таким способом, можно изготовить без необходимости фармить большое количество скелетов для измельчения их костей.
ie-manual:immersiveengineering:ear_defenders.txt:line:0	sha256:480f918034877b3ac8088c923fe04a53d0592ca89f204a2dbe5fb69fe081427d	Защитные наушники
ie-manual:immersiveengineering:ear_defenders.txt:line:1	sha256:79ffcece14e52cc9288c5932666e5508d40329fd1a31a9e6d4d8291892ad1502	ГРОМКИЕ ЗВУКИ!
ie-manual:immersiveengineering:ear_defenders.txt:line:2	sha256:cdb93b7ac58c117558a70c170fcdfcc8a727846f18eabf9935fead9d10281209	<&recipe>Защитные наушники - это устройства для защиты слуха. Они очень важны для инженеров, которые работают в непосредственной близости от <link;diesel_generator;дизельных генераторов;> или других громких машин.
ie-manual:immersiveengineering:ear_defenders.txt:line:3	sha256:0245df9c783890587ffd33d34902e56001cd70a5886d3d5976fe46e92476ea87	Защитные наушники снижают все звуки на 90%, а ещё вашим ушам в них гораздо теплее и уютнее! :D
ie-manual:immersiveengineering:ear_defenders.txt:line:4	sha256:9b5c0f05fd6fc9929cc007533ad89d335196837e16025cb1a7e08f84be3b3bcb	<&color_and_armor>В <link;workbench;верстаке инженера;> можно выбрать, какие звуки должны заглушать наушники и насколько снижать их громкость.
ie-manual:immersiveengineering:ear_defenders.txt:line:5	sha256:16276ab2356cdf83ca6fb57d7b9dbe122df3b487e8b0ad05a0c38541c034655b	Вы можете покрасить их, подобно кожаной броне.
ie-manual:immersiveengineering:ear_defenders.txt:line:6	sha256:e306976cc73983c3e406dc59a34176347ad5741ebdabcbab1c92693ac1dd872e	Соедините наушники с любым шлемом, чтобы прикрепить их. Поместите в сетку крафта только шлем, чтобы снова снять наушники и продолжить настройку.
ie-manual:immersiveengineering:electromagnet.txt:line:0	sha256:499a36dda7de28ea786e2a9df4d630a028fa91722100d4f5a819c893fe39c7b7	Электромагнит
ie-manual:immersiveengineering:electromagnet.txt:line:1	sha256:a9c08217a7e04e48dbbc63e9945447891c13c36fb1db778aefc51820c45c0ebf	Неестественно привлекательный
ie-manual:immersiveengineering:electromagnet.txt:line:2	sha256:3f8946a9eae96d8d7ddd419c11eddcf2c534decb864815c6d7c6c69b825297df	<&recipe>Электромагнит — это большая катушка провода, намотанного на ферромагнитный сердечник. При подаче электрического тока катушка создаёт магнитное поле.
ie-manual:immersiveengineering:electromagnet.txt:line:3	sha256:e5449560b8c410793377d1ed76930116e5f5d60472645e5f711cf9dc66072109	Это поле притягивает к магниту ближайшие предметы, что делает его идеальным для сбора добычи с (моб-)фермы.<br>
ie-manual:immersiveengineering:electromagnet.txt:line:4	sha256:941ae127563f9c14adf88824e799426e76c2f015f84cf26132d4cc84240d982e	Магнит работает постоянно, пока на него подается питание, но его можно отключить с помощью сигнала красного камня. Такое поведение можно изменить, подкравшись и щелкнув правой кнопкой мыши инженерной отверткой.
ie-manual:immersiveengineering:excavator.txt:line:0	sha256:a3f8f3079ec09c5666cab93b0df368be3df31bfdadea36f940e0080e6efb3572	Экскаватор
ie-manual:immersiveengineering:excavator.txt:line:1	sha256:70197f1ea96d62a7b0abb22890f4a803af1dea8574e6a24a25efa3cdc9949f74	Лучше чем гномы
ie-manual:immersiveengineering:excavator.txt:line:2	sha256:f34afa6f1ae6addb8c8f9f3b7376dccc71113506809ec770a1a172094a2726e6	<&excavator>Экскаватор - одна из вершин современного машиностроения. Он способен выкапывать <link;minerals;минералы> из жил, недоступных для обычной добычи. Однако, экскаватор представляет собой сложную структуру, для работы которой требуется <config;i;machines.excavator.consumption> Flux/t.
ie-manual:immersiveengineering:excavator.txt:line:3	sha256:52a23a37598a7a9c948876ceb482d47a1264732a56d8cdeb33671640e3662d50	<&wheel><&full>Конструкция состоит из двух частей: двигателя на первой странице и роторного ковша на второй. Колесо входит в опоры двигателя, как показано на предыдущей странице. Энергия подаётся сбоку двигателя, а сзади находятся панель управления редстоуном и выход предметов.<br>По мере добычи запас руды в жиле уменьшается, но одна минеральная жила может дать до <config;i;machines.excavator.yield> блоков руды.
ie-manual:immersiveengineering:external_heater.txt:line:0	sha256:d1b0c5f565f66e13008c2968731df351ac3fb188e32fe318d7131f0f639d8040	Внешний нагреватель
ie-manual:immersiveengineering:external_heater.txt:line:1	sha256:fdc273a48f4bfe196953a6c7bb84972f4b1e278a139004731fee6a90be591289	Теперь готовим на Flux!
ie-manual:immersiveengineering:external_heater.txt:line:2	sha256:d8272aa9f472bde1a403187b927e6b22450b2e40915d2dfc543b656870d33acc	<&recipe>Внешний нагреватель делает именно то, что подразумевает его название, он вырабатывает тепловую энергию из Flux. При установке рядом с обычной печью, эта тепловая энергия будет питать печь, что позволяет ей плавить без какого-либо топлива внутри неё.<np>
ie-manual:immersiveengineering:external_heater.txt:line:3	sha256:765c597f2393900dad23accb549c3fdd5d21fbadc63cae28ad8084349cc84183	Нажмите Молотом инженера по стороне нагревателя, чтобы она могла принимать энергию. Зажмите SHIFT, чтобы нацелиться на противоположную сторону.
ie-manual:immersiveengineering:external_heater.txt:line:4	sha256:2d8c91e15003249fdcb349b22b3d066059fb6bf028286cc979de90f959ffad92	Нагреватель будет потреблять §o8 Flux/t§r за каждую единицу тепла. Во время начальной фазы нагрева печи, нагреватель будет производить до §o4§r единиц тепла за тик, но как только печь достигает максимальной температуры, то потребуется только §o1§r единица тепла, чтобы поддерживать её температуру.<np>
ie-manual:immersiveengineering:external_heater.txt:line:5	sha256:4f23cdcac7cbb220eaa975ead48995ac7ddbe47e5f16fbe325f956c978e4c4fe	Более того, при максимальной температуре печи нагреватель расходует дополнительные §o24 Flux/t§r и ускоряет обработку. Для экономии энергии он действует только на печь с подходящим исходным материалом и свободным выходным слотом. Сигнал редстоуна отключает эту проверку и заставляет нагреватель постоянно поддерживать максимальную температуру.
ie-manual:immersiveengineering:fermenter.txt:line:0	sha256:a3ff2ed3cbd64ace9b1ce0f41228520f3d4930873b26a80eaa2146ebbdb74740	Бродильный аппарат
ie-manual:immersiveengineering:fermenter.txt:line:1	sha256:37507bfa05c564832622f5342050c01ea492eba83bccf3fffa74c00c68118238	Skál!
ie-manual:immersiveengineering:fermenter.txt:line:2	sha256:3f823e4812678e60553c0e496de55549b180b5571f62c8fbee19ae619500abdd	Бродильный аппарат - многоблочная структура, которая извлекает этанол из определённых фруктов, зёрен и овощей в процессе брожения. Строится, как показано выше, и формируется Молотом инженера по центральному котлу со стороны, где находятся инженерные блоки.
ie-manual:immersiveengineering:fermenter.txt:line:3	sha256:f44ad02cfc6ba82e74df9fc564f6791447d4dd105f95caa6087454b5c0aadd86	Предметы можно подавать через два люка на задней панели, отмеченные синими точками. Люк с оранжевой точкой служит для извлечения предметов, а блок под ним - для извлечения жидкостей.
ie-manual:immersiveengineering:fermenter.txt:line:4	sha256:33aaae57bd8eb58fa71ca89ea9de9959539de02c9fa03dc9b9fb426a934d0566	Подача сигнала редстоуна на переднюю панель - остановит работу машины, это поведение можно изменить с помощью Отвёртки инженера.
ie-manual:immersiveengineering:fermenter.txt:line:5	sha256:4b2dd32dac44776c46d5640a3e981843cd32ed5d68776b62ab362e6d9d24f8f8	<np>В следующем списке показаны различные продукты, которые можно сбраживать в этанол, и его объём.<&list>
ie-manual:immersiveengineering:fluid_router.txt:line:0	sha256:ddc5e6f211add18dd6e0d35fa25f196babf353551df8ac91e2c1d22e3abb7f4c	Сортировщик жидкостей
ie-manual:immersiveengineering:fluid_router.txt:line:1	sha256:b0e87c3447c60c749bf764cb0f5bb1abcedd3ff85e4c778b9d67490b2816bd5d	Молоко идет налево, кислота идет направо
ie-manual:immersiveengineering:fluid_router.txt:line:2	sha256:a5bf403687dfd6984c712e9eaad2bc03dd25b62bd6d32d23c75f1de0a5f097cb	<&recipe>Сортировщик жидкостей работает почти как <link;item_router;сортировщик предметов;start>. Жидкость, поступившая с любой стороны, распределяется согласно шести боковым фильтрам.
ie-manual:immersiveengineering:fluid_router.txt:line:3	sha256:671267ca7db24be5cb7dcfcbd45ad2f4a9a5ddc25efd0054b11498844fbbc8a5	Если щёлкнуть ведром или ёмкостью с жидкостью любого другого типа по слотам графического интерфейса, фильтр будет настроен на эту жидкость.<np>
ie-manual:immersiveengineering:fluid_router.txt:line:4	sha256:a67f0448e98117cb16b8a206b816801ba779b1ea39c59ec5afa8280c0680347c	Поступившая жидкость направляется на выход с подходящим фильтром. Если совпадений нет — на выход без фильтра. Если подходящего доступного маршрута нет, сортировщик не примет жидкость.
ie-manual:immersiveengineering:fluid_router.txt:line:5	sha256:18268e48dfabe0cb3e2962a57c3bd464ab420b6d10f5fd4737b93a8c5b62c7e8	Кнопки над каждым фильтром можно использовать, чтобы маршрутизатор учитывал или игнорировал данные NBT жидкости.
ie-manual:immersiveengineering:fluid_transport.txt:line:0	sha256:2a427ab7bcba19b1e0ceee1076b9bfe432be0183e1a555d63db7543cf9a54258	Транспортировка жидкости
ie-manual:immersiveengineering:fluid_transport.txt:line:1	sha256:a5602c2e069143d18a40ec21139d440881030b6d44cbc32aa7de27c16c4e8a20	Профессиональный сантехник
ie-manual:immersiveengineering:fluid_transport.txt:line:11	sha256:23f72a29b6a8ebd7f913afd65c3403a2363480d9341610adb89c8f28ca8f3ca1	Подобранные блоки жидкости заменяются булыжником, чтобы потоки не вызывали задержек. Это поведение переключается молотом инженера по насосу.<np>
ie-manual:immersiveengineering:fluid_transport.txt:line:12	sha256:d53eb5d0aab311241732928ec0c62b08f757b6a598ec34a08dfde82a0f5e4e53	<&outlet_recipe>Выпуск жидкости служит конечной точкой трубопровода и размещает жидкость в мире. Стороны настраиваются как вход, выход с открытым клапаном или закрытая сторона; сигнал редстоуна отключает выпуск. Жидкость никогда не поднимается выше самого блока.
ie-manual:immersiveengineering:fluid_transport.txt:line:2	sha256:20f3be165f59d5ffb843f709649c860e841c19f56ababedf578b3094373f4ad0	<&pipe_recipe>Транспортировка жидкостей очень важна в инженерном деле. Для неё служат трубы и насосы. Сами трубы переносят жидкость довольно медленно, но насос подаёт её под давлением и значительно ускоряет поток.<np>
ie-manual:immersiveengineering:fluid_transport.txt:line:3	sha256:2c78e6d21608e12da97f1465d1eb824ac1e64c07136b0bd0daa8b2e7b20c7033	Вы можете щелкнуть правой кнопкой мыши по соединительному элементу трубы с помощью молотка инженера, чтобы предотвратить его соединение с этой стороной.
ie-manual:immersiveengineering:fluid_transport.txt:line:4	sha256:b595fe0561a0c364bc56163468b7f1e6a0a1e7a51f1a9fdaf1de789624af33a8	Трубы для жидкости можно накрыть деревянными или стальными строительными лесами. Просто щелкните правой кнопкой мыши по куску строительных лесов на трубе, чтобы закрыть ее. Разбейте трубу, чтобы получить леса.
ie-manual:immersiveengineering:fluid_transport.txt:line:5	sha256:c0c6decb721af53d0b624166ed05265264f0aaad2e8681c5f47a17ac02879229	Кроме того, щелчок правой кнопкой мыши по трубе с любым красителем окрасит ее, чтобы легко определить, куда она идет. Цветные трубы не будут автоматически соединяться с вновь размещенными.<np>
ie-manual:immersiveengineering:fluid_transport.txt:line:6	sha256:11d9bc89850f647132ae2126d7935d991fcd328992c7548f8e89745adc5696a5	<&pump_recipe>Насосы выполняют три основные задачи: подают жидкость в трубы под высоким давлением, значительно ускоряют её перенос и забирают жидкость из мира.
ie-manual:immersiveengineering:fluid_transport.txt:line:7	sha256:2df2751d177245fb062b9444a98fcadac48c79cc38b78fe0be36bd720b0f3ad6	Используя молоток на основании насоса, можно переключать стороны между входом и выходом. <np>
ie-manual:immersiveengineering:fluid_transport.txt:line:8	sha256:3a5b24c972703a95711b17e71503ca202c9db45d52a86981ab4164156951c573	Чтобы насос мог собирать блоки жидкости, ему потребуется вход питания вверху и сигнал красного камня. Насосы также можно использовать для откачивания жидкости из цистерн и других емкостей, не имеющих автоматического выхода. Для этого также потребуется сигнал красного камня, но не будет потребляться энергия.<np>
ie-manual:immersiveengineering:fluid_transport.txt:line:9	sha256:3572caacb5c4024a2d14afd30eb7106dedcbd81ac854475e7e5e809b5f414539	Блоки воды служат насосу бесконечным источником, если соединено больше 3 блоков.
